"VARIABLE","VERSIONS","LEVEL","NUTSCODE","YEAR","UNIT","VALUE"
"ROIGT",2021,2,"AT11",1980,"Million EUR2015",827.5
"ROIGT",2021,2,"AT12",1980,"Million EUR2015",6586.6
"ROIGT",2021,2,"AT13",1980,"Million EUR2015",13571.6
"ROIGT",2021,2,"AT21",1980,"Million EUR2015",2683.1
"ROIGT",2021,2,"AT22",1980,"Million EUR2015",6402.7
"ROIGT",2021,2,"AT31",1980,"Million EUR2015",7458.7
"ROIGT",2021,2,"AT32",1980,"Million EUR2015",2591.2
"ROIGT",2021,2,"AT33",1980,"Million EUR2015",3315.6
"ROIGT",2021,2,"AT34",1980,"Million EUR2015",2003.3
"ROIGT",2021,2,"ATZZ",1980,"Million EUR2015",2.8
"ROIGT",2021,2,"BE10",1980,"Million EUR2015",8862.3
"ROIGT",2021,2,"BE21",1980,"Million EUR2015",9306.3
"ROIGT",2021,2,"BE22",1980,"Million EUR2015",3615.7
"ROIGT",2021,2,"BE23",1980,"Million EUR2015",6270.9
"ROIGT",2021,2,"BE24",1980,"Million EUR2015",4435.6
"ROIGT",2021,2,"BE25",1980,"Million EUR2015",5684
"ROIGT",2021,2,"BE31",1980,"Million EUR2015",1072.6
"ROIGT",2021,2,"BE32",1980,"Million EUR2015",3879.5
"ROIGT",2021,2,"BE33",1980,"Million EUR2015",4316.9
"ROIGT",2021,2,"BE34",1980,"Million EUR2015",905.6
"ROIGT",2021,2,"BE35",1980,"Million EUR2015",1417.7
"ROIGT",2021,2,"BEZZ",1980,"Million EUR2015",72.5
"ROIGT",2021,2,"CH01",1980,"Million EUR2015",13954.5
"ROIGT",2021,2,"CH02",1980,"Million EUR2015",15605.4
"ROIGT",2021,2,"CH03",1980,"Million EUR2015",11097.2
"ROIGT",2021,2,"CH04",1980,"Million EUR2015",16990.9
"ROIGT",2021,2,"CH05",1980,"Million EUR2015",9343.3
"ROIGT",2021,2,"CH06",1980,"Million EUR2015",6746.1
"ROIGT",2021,2,"CH07",1980,"Million EUR2015",3374
"ROIGT",2021,2,"DK01",1980,"Million EUR2015",7702.1
"ROIGT",2021,2,"DK02",1980,"Million EUR2015",2889.1
"ROIGT",2021,2,"DK03",1980,"Million EUR2015",4793.6
"ROIGT",2021,2,"DK04",1980,"Million EUR2015",4656.1
"ROIGT",2021,2,"DK05",1980,"Million EUR2015",2132.4
"ROIGT",2021,2,"DKZZ",1980,"Million EUR2015",268.7
"ROIGT",2021,2,"EL30",1980,"Million EUR2015",14067.6
"ROIGT",2021,2,"EL41",1980,"Million EUR2015",231.3
"ROIGT",2021,2,"EL42",1980,"Million EUR2015",551.8
"ROIGT",2021,2,"EL43",1980,"Million EUR2015",803.4
"ROIGT",2021,2,"EL51",1980,"Million EUR2015",1533.8
"ROIGT",2021,2,"EL52",1980,"Million EUR2015",5812.4
"ROIGT",2021,2,"EL53",1980,"Million EUR2015",965.7
"ROIGT",2021,2,"EL54",1980,"Million EUR2015",720.2
"ROIGT",2021,2,"EL61",1980,"Million EUR2015",1986.2
"ROIGT",2021,2,"EL62",1980,"Million EUR2015",507.2
"ROIGT",2021,2,"EL63",1980,"Million EUR2015",1020.5
"ROIGT",2021,2,"EL64",1980,"Million EUR2015",1213.2
"ROIGT",2021,2,"EL65",1980,"Million EUR2015",2377.7
"ROIGT",2021,2,"ES11",1980,"Million EUR2015",4959.6
"ROIGT",2021,2,"ES12",1980,"Million EUR2015",2787.8
"ROIGT",2021,2,"ES13",1980,"Million EUR2015",1245.6
"ROIGT",2021,2,"ES21",1980,"Million EUR2015",5840.2
"ROIGT",2021,2,"ES22",1980,"Million EUR2015",1736.1
"ROIGT",2021,2,"ES23",1980,"Million EUR2015",730
"ROIGT",2021,2,"ES24",1980,"Million EUR2015",3079.8
"ROIGT",2021,2,"ES30",1980,"Million EUR2015",13224.9
"ROIGT",2021,2,"ES41",1980,"Million EUR2015",5774.1
"ROIGT",2021,2,"ES42",1980,"Million EUR2015",3296.5
"ROIGT",2021,2,"ES43",1980,"Million EUR2015",1672.2
"ROIGT",2021,2,"ES51",1980,"Million EUR2015",15850.7
"ROIGT",2021,2,"ES52",1980,"Million EUR2015",7783.9
"ROIGT",2021,2,"ES53",1980,"Million EUR2015",1863.8
"ROIGT",2021,2,"ES61",1980,"Million EUR2015",12056.9
"ROIGT",2021,2,"ES62",1980,"Million EUR2015",1836.5
"ROIGT",2021,2,"ES63",1980,"Million EUR2015",57
"ROIGT",2021,2,"ES64",1980,"Million EUR2015",54.8
"ROIGT",2021,2,"ES70",1980,"Million EUR2015",2981.7
"ROIGT",2021,2,"ESZZ",1980,"Million EUR2015",45.6
"ROIGT",2021,2,"FI19",1980,"Million EUR2015",14557.1
"ROIGT",2021,2,"FI1B",1980,"Million EUR2015",3424.5
"ROIGT",2021,2,"FI1C",1980,"Million EUR2015",3487.4
"ROIGT",2021,2,"FI1D",1980,"Million EUR2015",3964.2
"ROIGT",2021,2,"FI20",1980,"Million EUR2015",92
"ROIGT",2021,2,"FIZZ",1980,"Million EUR2015",55.7
"ROIGT",2021,2,"FR10",1980,"Million EUR2015",71136.5
"ROIGT",2021,2,"FRB0",1980,"Million EUR2015",9857.4
"ROIGT",2021,2,"FRC1",1980,"Million EUR2015",7804.5
"ROIGT",2021,2,"FRC2",1980,"Million EUR2015",5243.2
"ROIGT",2021,2,"FRD1",1980,"Million EUR2015",6509.8
"ROIGT",2021,2,"FRD2",1980,"Million EUR2015",8343
"ROIGT",2021,2,"FRE1",1980,"Million EUR2015",15781.3
"ROIGT",2021,2,"FRE2",1980,"Million EUR2015",7976.8
"ROIGT",2021,2,"FRF1",1980,"Million EUR2015",7737.7
"ROIGT",2021,2,"FRF2",1980,"Million EUR2015",6809.3
"ROIGT",2021,2,"FRF3",1980,"Million EUR2015",10512.3
"ROIGT",2021,2,"FRG0",1980,"Million EUR2015",11361
"ROIGT",2021,2,"FRH0",1980,"Million EUR2015",9842.3
"ROIGT",2021,2,"FRI1",1980,"Million EUR2015",10852.6
"ROIGT",2021,2,"FRI2",1980,"Million EUR2015",3076.1
"ROIGT",2021,2,"FRI3",1980,"Million EUR2015",6639.1
"ROIGT",2021,2,"FRJ1",1980,"Million EUR2015",6527.1
"ROIGT",2021,2,"FRJ2",1980,"Million EUR2015",8722.2
"ROIGT",2021,2,"FRK1",1980,"Million EUR2015",5908.8
"ROIGT",2021,2,"FRK2",1980,"Million EUR2015",23977.9
"ROIGT",2021,2,"FRL0",1980,"Million EUR2015",18381.4
"ROIGT",2021,2,"FRM0",1980,"Million EUR2015",661.3
"ROIGT",2021,2,"FRY1",1980,"Million EUR2015",704.4
"ROIGT",2021,2,"FRY2",1980,"Million EUR2015",775.5
"ROIGT",2021,2,"FRY3",1980,"Million EUR2015",262.8
"ROIGT",2021,2,"FRY4",1980,"Million EUR2015",1277.4
"ROIGT",2021,2,"FRY5",1980,"Million EUR2015",187.4
"ROIGT",2021,2,"FRZZ",1980,"Million EUR2015",113.7
"ROIGT",2021,2,"IE04",1980,"Million EUR2015",1970.8
"ROIGT",2021,2,"IE05",1980,"Million EUR2015",5325.7
"ROIGT",2021,2,"IE06",1980,"Million EUR2015",6780.1
"ROIGT",2021,2,"IS00",1980,"Million EUR2015",1633.2
"ROIGT",2021,2,"ITC1",1980,"Million EUR2015",19445.9
"ROIGT",2021,2,"ITC2",1980,"Million EUR2015",759.6
"ROIGT",2021,2,"ITC3",1980,"Million EUR2015",11941.4
"ROIGT",2021,2,"ITC4",1980,"Million EUR2015",58167
"ROIGT",2021,2,"ITF1",1980,"Million EUR2015",3471.1
"ROIGT",2021,2,"ITF2",1980,"Million EUR2015",1669.3
"ROIGT",2021,2,"ITF3",1980,"Million EUR2015",24801.3
"ROIGT",2021,2,"ITF4",1980,"Million EUR2015",13018.9
"ROIGT",2021,2,"ITF5",1980,"Million EUR2015",1548.6
"ROIGT",2021,2,"ITF6",1980,"Million EUR2015",6359.3
"ROIGT",2021,2,"ITG1",1980,"Million EUR2015",19763.9
"ROIGT",2021,2,"ITG2",1980,"Million EUR2015",9241.6
"ROIGT",2021,2,"ITH1",1980,"Million EUR2015",1769.4
"ROIGT",2021,2,"ITH2",1980,"Million EUR2015",2078.5
"ROIGT",2021,2,"ITH3",1980,"Million EUR2015",13501.7
"ROIGT",2021,2,"ITH4",1980,"Million EUR2015",4928.5
"ROIGT",2021,2,"ITH5",1980,"Million EUR2015",21044.6
"ROIGT",2021,2,"ITI1",1980,"Million EUR2015",19919.9
"ROIGT",2021,2,"ITI2",1980,"Million EUR2015",5988.3
"ROIGT",2021,2,"ITI3",1980,"Million EUR2015",9403.5
"ROIGT",2021,2,"ITI4",1980,"Million EUR2015",18889.5
"ROIGT",2021,2,"ITZZ",1980,"Million EUR2015",138.4
"ROIGT",2021,2,"LU00",1980,"Million EUR2015",2716.1
"ROIGT",2021,2,"NL11",1980,"Million EUR2015",2194.1
"ROIGT",2021,2,"NL12",1980,"Million EUR2015",2292.6
"ROIGT",2021,2,"NL13",1980,"Million EUR2015",1908.5
"ROIGT",2021,2,"NL21",1980,"Million EUR2015",3935.6
"ROIGT",2021,2,"NL22",1980,"Million EUR2015",7557.6
"ROIGT",2021,2,"NL23",1980,"Million EUR2015",800.4
"ROIGT",2021,2,"NL31",1980,"Million EUR2015",4269.4
"ROIGT",2021,2,"NL32",1980,"Million EUR2015",11756.7
"ROIGT",2021,2,"NL33",1980,"Million EUR2015",14631.3
"ROIGT",2021,2,"NL34",1980,"Million EUR2015",1586.7
"ROIGT",2021,2,"NL35",1980,"Million EUR2015",4401.1
"ROIGT",2021,2,"NL36",1980,"Million EUR2015",14499.6
"ROIGT",2021,2,"NL41",1980,"Million EUR2015",8575.2
"ROIGT",2021,2,"NL42",1980,"Million EUR2015",3923.6
"ROIGT",2021,2,"NLZZ",1980,"Million EUR2015",384.1
"ROIGT",2021,2,"NO02",1980,"Million EUR2015",2076.9
"ROIGT",2021,2,"NO06",1980,"Million EUR2015",2471.4
"ROIGT",2021,2,"NO07",1980,"Million EUR2015",3234.3
"ROIGT",2021,2,"NO08",1980,"Million EUR2015",4873.2
"ROIGT",2021,2,"NO09",1980,"Million EUR2015",3683.9
"ROIGT",2021,2,"NO0A",1980,"Million EUR2015",13192.6
"ROIGT",2021,2,"NO0B",1980,"Million EUR2015",0
"ROIGT",2021,2,"NOZZ",1980,"Million EUR2015",7982.8
"ROIGT",2021,2,"PT11",1980,"Million EUR2015",4180.6
"ROIGT",2021,2,"PT15",1980,"Million EUR2015",790.7
"ROIGT",2021,2,"PT16",1980,"Million EUR2015",3295
"ROIGT",2021,2,"PT17",1980,"Million EUR2015",5960.5
"ROIGT",2021,2,"PT18",1980,"Million EUR2015",1329.9
"ROIGT",2021,2,"PT19",1980,"Million EUR2015",2435.1
"ROIGT",2021,2,"PT1A",1980,"Million EUR2015",5185.5
"ROIGT",2021,2,"PT1B",1980,"Million EUR2015",774.8
"ROIGT",2021,2,"PT1C",1980,"Million EUR2015",868.5
"ROIGT",2021,2,"PT1D",1980,"Million EUR2015",1321.5
"ROIGT",2021,2,"PT20",1980,"Million EUR2015",399
"ROIGT",2021,2,"PT30",1980,"Million EUR2015",785.8
"ROIGT",2021,2,"PTZZ",1980,"Million EUR2015",4.8
"ROIGT",2021,2,"SE11",1980,"Million EUR2015",14777.3
"ROIGT",2021,2,"SE12",1980,"Million EUR2015",7266.5
"ROIGT",2021,2,"SE21",1980,"Million EUR2015",4747.9
"ROIGT",2021,2,"SE22",1980,"Million EUR2015",5167.4
"ROIGT",2021,2,"SE23",1980,"Million EUR2015",7130.1
"ROIGT",2021,2,"SE31",1980,"Million EUR2015",3958
"ROIGT",2021,2,"SE32",1980,"Million EUR2015",1983.1
"ROIGT",2021,2,"SE33",1980,"Million EUR2015",2335.3
"ROIGT",2021,2,"TR10",1980,"Million EUR2015",5178.4
"ROIGT",2021,2,"TR21",1980,"Million EUR2015",441.6
"ROIGT",2021,2,"TR22",1980,"Million EUR2015",365.3
"ROIGT",2021,2,"TR31",1980,"Million EUR2015",1100.1
"ROIGT",2021,2,"TR32",1980,"Million EUR2015",627.7
"ROIGT",2021,2,"TR33",1980,"Million EUR2015",575.2
"ROIGT",2021,2,"TR41",1980,"Million EUR2015",962.1
"ROIGT",2021,2,"TR42",1980,"Million EUR2015",930.1
"ROIGT",2021,2,"TR51",1980,"Million EUR2015",1555.2
"ROIGT",2021,2,"TR52",1980,"Million EUR2015",397.3
"ROIGT",2021,2,"TR61",1980,"Million EUR2015",679.9
"ROIGT",2021,2,"TR62",1980,"Million EUR2015",682.1
"ROIGT",2021,2,"TR63",1980,"Million EUR2015",425.5
"ROIGT",2021,2,"TR71",1980,"Million EUR2015",250.3
"ROIGT",2021,2,"TR72",1980,"Million EUR2015",436
"ROIGT",2021,2,"TR81",1980,"Million EUR2015",165.4
"ROIGT",2021,2,"TR82",1980,"Million EUR2015",140.3
"ROIGT",2021,2,"TR83",1980,"Million EUR2015",440
"ROIGT",2021,2,"TR90",1980,"Million EUR2015",407.9
"ROIGT",2021,2,"TRA1",1980,"Million EUR2015",162.6
"ROIGT",2021,2,"TRA2",1980,"Million EUR2015",112.6
"ROIGT",2021,2,"TRB1",1980,"Million EUR2015",221.5
"ROIGT",2021,2,"TRB2",1980,"Million EUR2015",172.4
"ROIGT",2021,2,"TRC1",1980,"Million EUR2015",318.3
"ROIGT",2021,2,"TRC2",1980,"Million EUR2015",335.7
"ROIGT",2021,2,"TRC3",1980,"Million EUR2015",198.3
"ROIGT",2021,2,"UKC1",1980,"Million EUR2015",3174.5
"ROIGT",2021,2,"UKC2",1980,"Million EUR2015",4088.5
"ROIGT",2021,2,"UKD1",1980,"Million EUR2015",1712.3
"ROIGT",2021,2,"UKD3",1980,"Million EUR2015",7686.3
"ROIGT",2021,2,"UKD4",1980,"Million EUR2015",4504.6
"ROIGT",2021,2,"UKD6",1980,"Million EUR2015",3691.3
"ROIGT",2021,2,"UKD7",1980,"Million EUR2015",3880.9
"ROIGT",2021,2,"UKE1",1980,"Million EUR2015",2754.7
"ROIGT",2021,2,"UKE2",1980,"Million EUR2015",2606.7
"ROIGT",2021,2,"UKE3",1980,"Million EUR2015",3202.3
"ROIGT",2021,2,"UKE4",1980,"Million EUR2015",6817.1
"ROIGT",2021,2,"UKF1",1980,"Million EUR2015",6298
"ROIGT",2021,2,"UKF2",1980,"Million EUR2015",5234.6
"ROIGT",2021,2,"UKF3",1980,"Million EUR2015",2069.2
"ROIGT",2021,2,"UKG1",1980,"Million EUR2015",4168.9
"ROIGT",2021,2,"UKG2",1980,"Million EUR2015",4668.4
"ROIGT",2021,2,"UKG3",1980,"Million EUR2015",8761.3
"ROIGT",2021,2,"UKH1",1980,"Million EUR2015",7749.5
"ROIGT",2021,2,"UKH2",1980,"Million EUR2015",6496.8
"ROIGT",2021,2,"UKH3",1980,"Million EUR2015",5129.9
"ROIGT",2021,2,"UKI3",1980,"Million EUR2015",15895.5
"ROIGT",2021,2,"UKI4",1980,"Million EUR2015",9405.7
"ROIGT",2021,2,"UKI5",1980,"Million EUR2015",4444.8
"ROIGT",2021,2,"UKI6",1980,"Million EUR2015",4124.1
"ROIGT",2021,2,"UKI7",1980,"Million EUR2015",7240.2
"ROIGT",2021,2,"UKJ1",1980,"Million EUR2015",11404.5
"ROIGT",2021,2,"UKJ2",1980,"Million EUR2015",10225.5
"ROIGT",2021,2,"UKJ3",1980,"Million EUR2015",6799.7
"ROIGT",2021,2,"UKJ4",1980,"Million EUR2015",5041.9
"ROIGT",2021,2,"UKK1",1980,"Million EUR2015",8518.2
"ROIGT",2021,2,"UKK2",1980,"Million EUR2015",3872.9
"ROIGT",2021,2,"UKK3",1980,"Million EUR2015",1247.6
"ROIGT",2021,2,"UKK4",1980,"Million EUR2015",3145.6
"ROIGT",2021,2,"UKL1",1980,"Million EUR2015",4788.5
"ROIGT",2021,2,"UKL2",1980,"Million EUR2015",3766.2
"ROIGT",2021,2,"UKM5",1980,"Million EUR2015",2075.9
"ROIGT",2021,2,"UKM6",1980,"Million EUR2015",1317.7
"ROIGT",2021,2,"UKM7",1980,"Million EUR2015",6397.6
"ROIGT",2021,2,"UKM8",1980,"Million EUR2015",4619.7
"ROIGT",2021,2,"UKM9",1980,"Million EUR2015",2551.4
"ROIGT",2021,2,"UKN0",1980,"Million EUR2015",4832.1
"ROIGT",2021,2,"AT11",1981,"Million EUR2015",837.5
"ROIGT",2021,2,"AT12",1981,"Million EUR2015",6565.7
"ROIGT",2021,2,"AT13",1981,"Million EUR2015",13503.6
"ROIGT",2021,2,"AT21",1981,"Million EUR2015",2716.7
"ROIGT",2021,2,"AT22",1981,"Million EUR2015",6346
"ROIGT",2021,2,"AT31",1981,"Million EUR2015",7434.2
"ROIGT",2021,2,"AT32",1981,"Million EUR2015",2654.7
"ROIGT",2021,2,"AT33",1981,"Million EUR2015",3365.6
"ROIGT",2021,2,"AT34",1981,"Million EUR2015",1993
"ROIGT",2021,2,"ATZZ",1981,"Million EUR2015",2.6
"ROIGT",2021,2,"BE10",1981,"Million EUR2015",7608.4
"ROIGT",2021,2,"BE21",1981,"Million EUR2015",7652
"ROIGT",2021,2,"BE22",1981,"Million EUR2015",3091.9
"ROIGT",2021,2,"BE23",1981,"Million EUR2015",5196.7
"ROIGT",2021,2,"BE24",1981,"Million EUR2015",3734.7
"ROIGT",2021,2,"BE25",1981,"Million EUR2015",4767.4
"ROIGT",2021,2,"BE31",1981,"Million EUR2015",953.9
"ROIGT",2021,2,"BE32",1981,"Million EUR2015",3264
"ROIGT",2021,2,"BE33",1981,"Million EUR2015",3811.5
"ROIGT",2021,2,"BE34",1981,"Million EUR2015",771.4
"ROIGT",2021,2,"BE35",1981,"Million EUR2015",1186.2
"ROIGT",2021,2,"BEZZ",1981,"Million EUR2015",62.2
"ROIGT",2021,2,"CH01",1981,"Million EUR2015",14144.5
"ROIGT",2021,2,"CH02",1981,"Million EUR2015",15817.9
"ROIGT",2021,2,"CH03",1981,"Million EUR2015",11248.3
"ROIGT",2021,2,"CH04",1981,"Million EUR2015",17222.3
"ROIGT",2021,2,"CH05",1981,"Million EUR2015",9470.5
"ROIGT",2021,2,"CH06",1981,"Million EUR2015",6837.9
"ROIGT",2021,2,"CH07",1981,"Million EUR2015",3419.9
"ROIGT",2021,2,"DK01",1981,"Million EUR2015",6447.9
"ROIGT",2021,2,"DK02",1981,"Million EUR2015",2374.6
"ROIGT",2021,2,"DK03",1981,"Million EUR2015",4000.8
"ROIGT",2021,2,"DK04",1981,"Million EUR2015",3895
"ROIGT",2021,2,"DK05",1981,"Million EUR2015",1779
"ROIGT",2021,2,"DKZZ",1981,"Million EUR2015",223.4
"ROIGT",2021,2,"EL30",1981,"Million EUR2015",12644.8
"ROIGT",2021,2,"EL41",1981,"Million EUR2015",207.9
"ROIGT",2021,2,"EL42",1981,"Million EUR2015",496
"ROIGT",2021,2,"EL43",1981,"Million EUR2015",722.1
"ROIGT",2021,2,"EL51",1981,"Million EUR2015",1378.6
"ROIGT",2021,2,"EL52",1981,"Million EUR2015",5224.6
"ROIGT",2021,2,"EL53",1981,"Million EUR2015",868
"ROIGT",2021,2,"EL54",1981,"Million EUR2015",647.4
"ROIGT",2021,2,"EL61",1981,"Million EUR2015",1785.3
"ROIGT",2021,2,"EL62",1981,"Million EUR2015",455.9
"ROIGT",2021,2,"EL63",1981,"Million EUR2015",917.3
"ROIGT",2021,2,"EL64",1981,"Million EUR2015",1090.5
"ROIGT",2021,2,"EL65",1981,"Million EUR2015",2137.2
"ROIGT",2021,2,"ES11",1981,"Million EUR2015",4871.9
"ROIGT",2021,2,"ES12",1981,"Million EUR2015",2780.7
"ROIGT",2021,2,"ES13",1981,"Million EUR2015",1256.8
"ROIGT",2021,2,"ES21",1981,"Million EUR2015",5783
"ROIGT",2021,2,"ES22",1981,"Million EUR2015",1728.9
"ROIGT",2021,2,"ES23",1981,"Million EUR2015",714.3
"ROIGT",2021,2,"ES24",1981,"Million EUR2015",3008.5
"ROIGT",2021,2,"ES30",1981,"Million EUR2015",13154
"ROIGT",2021,2,"ES41",1981,"Million EUR2015",5805.7
"ROIGT",2021,2,"ES42",1981,"Million EUR2015",3277.6
"ROIGT",2021,2,"ES43",1981,"Million EUR2015",1652.3
"ROIGT",2021,2,"ES51",1981,"Million EUR2015",15125.2
"ROIGT",2021,2,"ES52",1981,"Million EUR2015",7596.7
"ROIGT",2021,2,"ES53",1981,"Million EUR2015",1923.5
"ROIGT",2021,2,"ES61",1981,"Million EUR2015",11888.9
"ROIGT",2021,2,"ES62",1981,"Million EUR2015",1803.4
"ROIGT",2021,2,"ES63",1981,"Million EUR2015",55.9
"ROIGT",2021,2,"ES64",1981,"Million EUR2015",53.8
"ROIGT",2021,2,"ES70",1981,"Million EUR2015",2909.1
"ROIGT",2021,2,"ESZZ",1981,"Million EUR2015",45.6
"ROIGT",2021,2,"FI19",1981,"Million EUR2015",14073.4
"ROIGT",2021,2,"FI1B",1981,"Million EUR2015",3854
"ROIGT",2021,2,"FI1C",1981,"Million EUR2015",3813
"ROIGT",2021,2,"FI1D",1981,"Million EUR2015",4368.6
"ROIGT",2021,2,"FI20",1981,"Million EUR2015",94.3
"ROIGT",2021,2,"FIZZ",1981,"Million EUR2015",55.4
"ROIGT",2021,2,"FR10",1981,"Million EUR2015",70933.8
"ROIGT",2021,2,"FRB0",1981,"Million EUR2015",9778.8
"ROIGT",2021,2,"FRC1",1981,"Million EUR2015",7588.3
"ROIGT",2021,2,"FRC2",1981,"Million EUR2015",5032.4
"ROIGT",2021,2,"FRD1",1981,"Million EUR2015",6355
"ROIGT",2021,2,"FRD2",1981,"Million EUR2015",8146.3
"ROIGT",2021,2,"FRE1",1981,"Million EUR2015",15329.5
"ROIGT",2021,2,"FRE2",1981,"Million EUR2015",7838.5
"ROIGT",2021,2,"FRF1",1981,"Million EUR2015",7596.2
"ROIGT",2021,2,"FRF2",1981,"Million EUR2015",6641
"ROIGT",2021,2,"FRF3",1981,"Million EUR2015",10199.8
"ROIGT",2021,2,"FRG0",1981,"Million EUR2015",11284.1
"ROIGT",2021,2,"FRH0",1981,"Million EUR2015",9766.9
"ROIGT",2021,2,"FRI1",1981,"Million EUR2015",10813.4
"ROIGT",2021,2,"FRI2",1981,"Million EUR2015",3006.7
"ROIGT",2021,2,"FRI3",1981,"Million EUR2015",6515.9
"ROIGT",2021,2,"FRJ1",1981,"Million EUR2015",6557.6
"ROIGT",2021,2,"FRJ2",1981,"Million EUR2015",8714.3
"ROIGT",2021,2,"FRK1",1981,"Million EUR2015",5804.9
"ROIGT",2021,2,"FRK2",1981,"Million EUR2015",23761.8
"ROIGT",2021,2,"FRL0",1981,"Million EUR2015",18366
"ROIGT",2021,2,"FRM0",1981,"Million EUR2015",671.2
"ROIGT",2021,2,"FRY1",1981,"Million EUR2015",713
"ROIGT",2021,2,"FRY2",1981,"Million EUR2015",776.5
"ROIGT",2021,2,"FRY3",1981,"Million EUR2015",268.1
"ROIGT",2021,2,"FRY4",1981,"Million EUR2015",1296.8
"ROIGT",2021,2,"FRY5",1981,"Million EUR2015",182.7
"ROIGT",2021,2,"FRZZ",1981,"Million EUR2015",113.2
"ROIGT",2021,2,"IE04",1981,"Million EUR2015",2116
"ROIGT",2021,2,"IE05",1981,"Million EUR2015",5714.2
"ROIGT",2021,2,"IE06",1981,"Million EUR2015",7278.1
"ROIGT",2021,2,"IS00",1981,"Million EUR2015",1652.5
"ROIGT",2021,2,"ITC1",1981,"Million EUR2015",19197.3
"ROIGT",2021,2,"ITC2",1981,"Million EUR2015",760.6
"ROIGT",2021,2,"ITC3",1981,"Million EUR2015",11277
"ROIGT",2021,2,"ITC4",1981,"Million EUR2015",56420.7
"ROIGT",2021,2,"ITF1",1981,"Million EUR2015",3481
"ROIGT",2021,2,"ITF2",1981,"Million EUR2015",1612.5
"ROIGT",2021,2,"ITF3",1981,"Million EUR2015",24044.8
"ROIGT",2021,2,"ITF4",1981,"Million EUR2015",12202.4
"ROIGT",2021,2,"ITF5",1981,"Million EUR2015",1450.2
"ROIGT",2021,2,"ITF6",1981,"Million EUR2015",6576.6
"ROIGT",2021,2,"ITG1",1981,"Million EUR2015",19217.6
"ROIGT",2021,2,"ITG2",1981,"Million EUR2015",8749.3
"ROIGT",2021,2,"ITH1",1981,"Million EUR2015",1876.1
"ROIGT",2021,2,"ITH2",1981,"Million EUR2015",2188
"ROIGT",2021,2,"ITH3",1981,"Million EUR2015",13941.6
"ROIGT",2021,2,"ITH4",1981,"Million EUR2015",4890.6
"ROIGT",2021,2,"ITH5",1981,"Million EUR2015",20825
"ROIGT",2021,2,"ITI1",1981,"Million EUR2015",19828.6
"ROIGT",2021,2,"ITI2",1981,"Million EUR2015",5605.6
"ROIGT",2021,2,"ITI3",1981,"Million EUR2015",9020.6
"ROIGT",2021,2,"ITI4",1981,"Million EUR2015",18969.1
"ROIGT",2021,2,"ITZZ",1981,"Million EUR2015",134.4
"ROIGT",2021,2,"LU00",1981,"Million EUR2015",2514.7
"ROIGT",2021,2,"NL11",1981,"Million EUR2015",1937.7
"ROIGT",2021,2,"NL12",1981,"Million EUR2015",2045.6
"ROIGT",2021,2,"NL13",1981,"Million EUR2015",1718.2
"ROIGT",2021,2,"NL21",1981,"Million EUR2015",3625.6
"ROIGT",2021,2,"NL22",1981,"Million EUR2015",6742.2
"ROIGT",2021,2,"NL23",1981,"Million EUR2015",713.4
"ROIGT",2021,2,"NL31",1981,"Million EUR2015",3912.3
"ROIGT",2021,2,"NL32",1981,"Million EUR2015",10742.5
"ROIGT",2021,2,"NL33",1981,"Million EUR2015",13281.3
"ROIGT",2021,2,"NL34",1981,"Million EUR2015",1468.4
"ROIGT",2021,2,"NL35",1981,"Million EUR2015",4031.8
"ROIGT",2021,2,"NL36",1981,"Million EUR2015",13161.7
"ROIGT",2021,2,"NL41",1981,"Million EUR2015",7724.3
"ROIGT",2021,2,"NL42",1981,"Million EUR2015",3557.5
"ROIGT",2021,2,"NLZZ",1981,"Million EUR2015",348.2
"ROIGT",2021,2,"NO02",1981,"Million EUR2015",2173.4
"ROIGT",2021,2,"NO06",1981,"Million EUR2015",2611.5
"ROIGT",2021,2,"NO07",1981,"Million EUR2015",3294.3
"ROIGT",2021,2,"NO08",1981,"Million EUR2015",5316
"ROIGT",2021,2,"NO09",1981,"Million EUR2015",3871.9
"ROIGT",2021,2,"NO0A",1981,"Million EUR2015",13752.5
"ROIGT",2021,2,"NO0B",1981,"Million EUR2015",0
"ROIGT",2021,2,"NOZZ",1981,"Million EUR2015",8385.1
"ROIGT",2021,2,"PT11",1981,"Million EUR2015",4800.4
"ROIGT",2021,2,"PT15",1981,"Million EUR2015",907.4
"ROIGT",2021,2,"PT16",1981,"Million EUR2015",3781.6
"ROIGT",2021,2,"PT17",1981,"Million EUR2015",6840.3
"ROIGT",2021,2,"PT18",1981,"Million EUR2015",1526.5
"ROIGT",2021,2,"PT19",1981,"Million EUR2015",2794.7
"ROIGT",2021,2,"PT1A",1981,"Million EUR2015",5951.1
"ROIGT",2021,2,"PT1B",1981,"Million EUR2015",889.2
"ROIGT",2021,2,"PT1C",1981,"Million EUR2015",996.7
"ROIGT",2021,2,"PT1D",1981,"Million EUR2015",1516.7
"ROIGT",2021,2,"PT20",1981,"Million EUR2015",458.7
"ROIGT",2021,2,"PT30",1981,"Million EUR2015",903.4
"ROIGT",2021,2,"PTZZ",1981,"Million EUR2015",6
"ROIGT",2021,2,"SE11",1981,"Million EUR2015",14248.6
"ROIGT",2021,2,"SE12",1981,"Million EUR2015",7049.4
"ROIGT",2021,2,"SE21",1981,"Million EUR2015",4542.6
"ROIGT",2021,2,"SE22",1981,"Million EUR2015",5078.6
