"VARIABLE","VERSIONS","LEVEL","NUTSCODE","YEAR","UNIT","VALUE"
"RNUTN",2021,2,"AT11",1980,"Thousands Persons",2
"RNUTN",2021,2,"AT12",1980,"Thousands Persons",9.7
"RNUTN",2021,2,"AT13",1980,"Thousands Persons",16.7
"RNUTN",2021,2,"AT21",1980,"Thousands Persons",3.1
"RNUTN",2021,2,"AT22",1980,"Thousands Persons",7.4
"RNUTN",2021,2,"AT31",1980,"Thousands Persons",9.4
"RNUTN",2021,2,"AT32",1980,"Thousands Persons",2.4
"RNUTN",2021,2,"AT33",1980,"Thousands Persons",3.1
"RNUTN",2021,2,"AT34",1980,"Thousands Persons",2.3
"RNUTN",2021,2,"BE10",1980,"Thousands Persons",47.6
"RNUTN",2021,2,"BE21",1980,"Thousands Persons",33.8
"RNUTN",2021,2,"BE22",1980,"Thousands Persons",16.8
"RNUTN",2021,2,"BE23",1980,"Thousands Persons",30
"RNUTN",2021,2,"BE24",1980,"Thousands Persons",12.8
"RNUTN",2021,2,"BE25",1980,"Thousands Persons",14.9
"RNUTN",2021,2,"BE31",1980,"Thousands Persons",8.9
"RNUTN",2021,2,"BE32",1980,"Thousands Persons",59.9
"RNUTN",2021,2,"BE33",1980,"Thousands Persons",38.3
"RNUTN",2021,2,"BE34",1980,"Thousands Persons",5.2
"RNUTN",2021,2,"BE35",1980,"Thousands Persons",13.7
"RNUTN",2021,2,"CH01",1980,"Thousands Persons",1.7
"RNUTN",2021,2,"CH02",1980,"Thousands Persons",1.1
"RNUTN",2021,2,"CH03",1980,"Thousands Persons",0.8
"RNUTN",2021,2,"CH04",1980,"Thousands Persons",1.2
"RNUTN",2021,2,"CH05",1980,"Thousands Persons",0.7
"RNUTN",2021,2,"CH06",1980,"Thousands Persons",0.6
"RNUTN",2021,2,"CH07",1980,"Thousands Persons",0.3
"RNUTN",2021,2,"DK01",1980,"Thousands Persons",46.9
"RNUTN",2021,2,"DK02",1980,"Thousands Persons",18.7
"RNUTN",2021,2,"DK03",1980,"Thousands Persons",25.9
"RNUTN",2021,2,"DK04",1980,"Thousands Persons",26.2
"RNUTN",2021,2,"DK05",1980,"Thousands Persons",15.7
"RNUTN",2021,2,"EL30",1980,"Thousands Persons",35.9
"RNUTN",2021,2,"EL41",1980,"Thousands Persons",1.5
"RNUTN",2021,2,"EL42",1980,"Thousands Persons",1.7
"RNUTN",2021,2,"EL43",1980,"Thousands Persons",3.7
"RNUTN",2021,2,"EL51",1980,"Thousands Persons",6
"RNUTN",2021,2,"EL52",1980,"Thousands Persons",16.5
"RNUTN",2021,2,"EL53",1980,"Thousands Persons",3.1
"RNUTN",2021,2,"EL54",1980,"Thousands Persons",3.4
"RNUTN",2021,2,"EL61",1980,"Thousands Persons",7.2
"RNUTN",2021,2,"EL62",1980,"Thousands Persons",1
"RNUTN",2021,2,"EL63",1980,"Thousands Persons",6.3
"RNUTN",2021,2,"EL64",1980,"Thousands Persons",6.4
"RNUTN",2021,2,"EL65",1980,"Thousands Persons",3.6
"RNUTN",2021,2,"ES11",1980,"Thousands Persons",112.6
"RNUTN",2021,2,"ES12",1980,"Thousands Persons",43.5
"RNUTN",2021,2,"ES13",1980,"Thousands Persons",19.1
"RNUTN",2021,2,"ES21",1980,"Thousands Persons",79.1
"RNUTN",2021,2,"ES22",1980,"Thousands Persons",12.3
"RNUTN",2021,2,"ES23",1980,"Thousands Persons",4.4
"RNUTN",2021,2,"ES24",1980,"Thousands Persons",29.6
"RNUTN",2021,2,"ES30",1980,"Thousands Persons",182.1
"RNUTN",2021,2,"ES41",1980,"Thousands Persons",92.7
"RNUTN",2021,2,"ES42",1980,"Thousands Persons",62.4
"RNUTN",2021,2,"ES43",1980,"Thousands Persons",62.6
"RNUTN",2021,2,"ES51",1980,"Thousands Persons",186
"RNUTN",2021,2,"ES52",1980,"Thousands Persons",145.3
"RNUTN",2021,2,"ES53",1980,"Thousands Persons",15.9
"RNUTN",2021,2,"ES61",1980,"Thousands Persons",447.8
"RNUTN",2021,2,"ES62",1980,"Thousands Persons",39.8
"RNUTN",2021,2,"ES63",1980,"Thousands Persons",4.9
"RNUTN",2021,2,"ES64",1980,"Thousands Persons",3.3
"RNUTN",2021,2,"ES70",1980,"Thousands Persons",60.1
"RNUTN",2021,2,"FR10",1980,"Thousands Persons",265.4
"RNUTN",2021,2,"FRB0",1980,"Thousands Persons",52.1
"RNUTN",2021,2,"FRC1",1980,"Thousands Persons",33.7
"RNUTN",2021,2,"FRC2",1980,"Thousands Persons",22.4
"RNUTN",2021,2,"FRD1",1980,"Thousands Persons",25.9
"RNUTN",2021,2,"FRD2",1980,"Thousands Persons",54
"RNUTN",2021,2,"FRE1",1980,"Thousands Persons",136.7
"RNUTN",2021,2,"FRE2",1980,"Thousands Persons",48
"RNUTN",2021,2,"FRF1",1980,"Thousands Persons",28.1
"RNUTN",2021,2,"FRF2",1980,"Thousands Persons",33.6
"RNUTN",2021,2,"FRF3",1980,"Thousands Persons",50.6
"RNUTN",2021,2,"FRG0",1980,"Thousands Persons",83.9
"RNUTN",2021,2,"FRH0",1980,"Thousands Persons",57.6
"RNUTN",2021,2,"FRI1",1980,"Thousands Persons",72.1
"RNUTN",2021,2,"FRI2",1980,"Thousands Persons",12.2
"RNUTN",2021,2,"FRI3",1980,"Thousands Persons",35.5
"RNUTN",2021,2,"FRJ1",1980,"Thousands Persons",67.6
"RNUTN",2021,2,"FRJ2",1980,"Thousands Persons",55
"RNUTN",2021,2,"FRK1",1980,"Thousands Persons",26.1
"RNUTN",2021,2,"FRK2",1980,"Thousands Persons",113.8
"RNUTN",2021,2,"FRL0",1980,"Thousands Persons",143.3
"RNUTN",2021,2,"FRM0",1980,"Thousands Persons",11.7
"RNUTN",2021,2,"FRY1",1980,"Thousands Persons",19.5
"RNUTN",2021,2,"FRY2",1980,"Thousands Persons",17.5
"RNUTN",2021,2,"FRY3",1980,"Thousands Persons",7.8
"RNUTN",2021,2,"FRY4",1980,"Thousands Persons",40.2
"RNUTN",2021,2,"FRY5",1980,"Thousands Persons",2.7
"RNUTN",2021,2,"IE04",1980,"Thousands Persons",17.5
"RNUTN",2021,2,"IE05",1980,"Thousands Persons",35.6
"RNUTN",2021,2,"IE06",1980,"Thousands Persons",45.2
"RNUTN",2021,2,"IS00",1980,"Thousands Persons",0.4
"RNUTN",2021,2,"ITC1",1980,"Thousands Persons",83.1
"RNUTN",2021,2,"ITC2",1980,"Thousands Persons",1.1
"RNUTN",2021,2,"ITC3",1980,"Thousands Persons",40.3
"RNUTN",2021,2,"ITC4",1980,"Thousands Persons",112.4
"RNUTN",2021,2,"ITF1",1980,"Thousands Persons",29.2
"RNUTN",2021,2,"ITF2",1980,"Thousands Persons",11.9
"RNUTN",2021,2,"ITF3",1980,"Thousands Persons",272.3
"RNUTN",2021,2,"ITF4",1980,"Thousands Persons",164.2
"RNUTN",2021,2,"ITF5",1980,"Thousands Persons",20.7
"RNUTN",2021,2,"ITF6",1980,"Thousands Persons",118.9
"RNUTN",2021,2,"ITG1",1980,"Thousands Persons",244
"RNUTN",2021,2,"ITG2",1980,"Thousands Persons",81.1
"RNUTN",2021,2,"ITH1",1980,"Thousands Persons",2.9
"RNUTN",2021,2,"ITH2",1980,"Thousands Persons",6.1
"RNUTN",2021,2,"ITH3",1980,"Thousands Persons",54.9
"RNUTN",2021,2,"ITH4",1980,"Thousands Persons",15.8
"RNUTN",2021,2,"ITH5",1980,"Thousands Persons",49.5
"RNUTN",2021,2,"ITI1",1980,"Thousands Persons",68.4
"RNUTN",2021,2,"ITI2",1980,"Thousands Persons",13.7
"RNUTN",2021,2,"ITI3",1980,"Thousands Persons",22.6
"RNUTN",2021,2,"ITI4",1980,"Thousands Persons",159.7
"RNUTN",2021,2,"LU00",1980,"Thousands Persons",3.6
"RNUTN",2021,2,"NL11",1980,"Thousands Persons",29.6
"RNUTN",2021,2,"NL12",1980,"Thousands Persons",20.6
"RNUTN",2021,2,"NL13",1980,"Thousands Persons",30.7
"RNUTN",2021,2,"NL21",1980,"Thousands Persons",26.6
"RNUTN",2021,2,"NL22",1980,"Thousands Persons",52.8
"RNUTN",2021,2,"NL23",1980,"Thousands Persons",10.2
"RNUTN",2021,2,"NL31",1980,"Thousands Persons",24.7
"RNUTN",2021,2,"NL32",1980,"Thousands Persons",77
"RNUTN",2021,2,"NL33",1980,"Thousands Persons",95.4
"RNUTN",2021,2,"NL34",1980,"Thousands Persons",17.5
"RNUTN",2021,2,"NL35",1980,"Thousands Persons",25.6
"RNUTN",2021,2,"NL36",1980,"Thousands Persons",94.5
"RNUTN",2021,2,"NL41",1980,"Thousands Persons",54.8
"RNUTN",2021,2,"NL42",1980,"Thousands Persons",29.8
"RNUTN",2021,2,"PT11",1980,"Thousands Persons",139.9
"RNUTN",2021,2,"PT15",1980,"Thousands Persons",13.3
"RNUTN",2021,2,"PT16",1980,"Thousands Persons",49.1
"RNUTN",2021,2,"PT17",1980,"Thousands Persons",131.3
"RNUTN",2021,2,"PT18",1980,"Thousands Persons",41.4
"RNUTN",2021,2,"PT19",1980,"Thousands Persons",40.2
"RNUTN",2021,2,"PT1A",1980,"Thousands Persons",92.7
"RNUTN",2021,2,"PT1B",1980,"Thousands Persons",36.3
"RNUTN",2021,2,"PT1C",1980,"Thousands Persons",25.1
"RNUTN",2021,2,"PT1D",1980,"Thousands Persons",27.5
"RNUTN",2021,2,"PT20",1980,"Thousands Persons",5.3
"RNUTN",2021,2,"PT30",1980,"Thousands Persons",6.1
"RNUTN",2021,2,"SE11",1980,"Thousands Persons",10.9
"RNUTN",2021,2,"SE12",1980,"Thousands Persons",20.4
"RNUTN",2021,2,"SE21",1980,"Thousands Persons",9.8
"RNUTN",2021,2,"SE22",1980,"Thousands Persons",17.5
"RNUTN",2021,2,"SE23",1980,"Thousands Persons",19.6
"RNUTN",2021,2,"SE31",1980,"Thousands Persons",15.2
"RNUTN",2021,2,"SE32",1980,"Thousands Persons",5
"RNUTN",2021,2,"SE33",1980,"Thousands Persons",8.9
"RNUTN",2021,2,"TR10",1980,"Thousands Persons",179.9
"RNUTN",2021,2,"TR21",1980,"Thousands Persons",15.4
"RNUTN",2021,2,"TR22",1980,"Thousands Persons",11.4
"RNUTN",2021,2,"TR31",1980,"Thousands Persons",50.8
"RNUTN",2021,2,"TR32",1980,"Thousands Persons",20.1
"RNUTN",2021,2,"TR33",1980,"Thousands Persons",25.2
"RNUTN",2021,2,"TR41",1980,"Thousands Persons",35.2
"RNUTN",2021,2,"TR42",1980,"Thousands Persons",39.7
"RNUTN",2021,2,"TR51",1980,"Thousands Persons",66.5
"RNUTN",2021,2,"TR52",1980,"Thousands Persons",23.4
"RNUTN",2021,2,"TR61",1980,"Thousands Persons",24.4
"RNUTN",2021,2,"TR62",1980,"Thousands Persons",64.2
"RNUTN",2021,2,"TR63",1980,"Thousands Persons",30.3
"RNUTN",2021,2,"TR71",1980,"Thousands Persons",17.2
"RNUTN",2021,2,"TR72",1980,"Thousands Persons",23
"RNUTN",2021,2,"TR81",1980,"Thousands Persons",7.5
"RNUTN",2021,2,"TR82",1980,"Thousands Persons",4.6
"RNUTN",2021,2,"TR83",1980,"Thousands Persons",23.3
"RNUTN",2021,2,"TR90",1980,"Thousands Persons",18.8
"RNUTN",2021,2,"TRA1",1980,"Thousands Persons",5.4
"RNUTN",2021,2,"TRA2",1980,"Thousands Persons",4.3
"RNUTN",2021,2,"TRB1",1980,"Thousands Persons",18.8
"RNUTN",2021,2,"TRB2",1980,"Thousands Persons",11.3
"RNUTN",2021,2,"TRC1",1980,"Thousands Persons",26.2
"RNUTN",2021,2,"TRC2",1980,"Thousands Persons",21.8
"RNUTN",2021,2,"TRC3",1980,"Thousands Persons",16.2
"RNUTN",2021,2,"UKC1",1980,"Thousands Persons",57.7
"RNUTN",2021,2,"UKC2",1980,"Thousands Persons",64.2
"RNUTN",2021,2,"UKD1",1980,"Thousands Persons",16.2
"RNUTN",2021,2,"UKD3",1980,"Thousands Persons",80.5
"RNUTN",2021,2,"UKD4",1980,"Thousands Persons",29.6
"RNUTN",2021,2,"UKD6",1980,"Thousands Persons",22.1
"RNUTN",2021,2,"UKD7",1980,"Thousands Persons",60
"RNUTN",2021,2,"UKE1",1980,"Thousands Persons",37.7
"RNUTN",2021,2,"UKE2",1980,"Thousands Persons",14.8
"RNUTN",2021,2,"UKE3",1980,"Thousands Persons",50.2
"RNUTN",2021,2,"UKE4",1980,"Thousands Persons",63.1
"RNUTN",2021,2,"UKF1",1980,"Thousands Persons",58.5
"RNUTN",2021,2,"UKF2",1980,"Thousands Persons",41.3
"RNUTN",2021,2,"UKF3",1980,"Thousands Persons",16.2
"RNUTN",2021,2,"UKG1",1980,"Thousands Persons",32.8
"RNUTN",2021,2,"UKG2",1980,"Thousands Persons",50
"RNUTN",2021,2,"UKG3",1980,"Thousands Persons",106.9
"RNUTN",2021,2,"UKH1",1980,"Thousands Persons",46.7
"RNUTN",2021,2,"UKH2",1980,"Thousands Persons",36
"RNUTN",2021,2,"UKH3",1980,"Thousands Persons",38.2
"RNUTN",2021,2,"UKI3",1980,"Thousands Persons",35.3
"RNUTN",2021,2,"UKI4",1980,"Thousands Persons",95.1
"RNUTN",2021,2,"UKI5",1980,"Thousands Persons",66.4
"RNUTN",2021,2,"UKI6",1980,"Thousands Persons",35.1
"RNUTN",2021,2,"UKI7",1980,"Thousands Persons",66.4
"RNUTN",2021,2,"UKJ1",1980,"Thousands Persons",31.4
"RNUTN",2021,2,"UKJ2",1980,"Thousands Persons",49.2
"RNUTN",2021,2,"UKJ3",1980,"Thousands Persons",44.9
"RNUTN",2021,2,"UKJ4",1980,"Thousands Persons",36.7
"RNUTN",2021,2,"UKK1",1980,"Thousands Persons",39.8
"RNUTN",2021,2,"UKK2",1980,"Thousands Persons",31.8
"RNUTN",2021,2,"UKK3",1980,"Thousands Persons",18.8
"RNUTN",2021,2,"UKK4",1980,"Thousands Persons",34.5
"RNUTN",2021,2,"UKL1",1980,"Thousands Persons",63.4
"RNUTN",2021,2,"UKL2",1980,"Thousands Persons",35.3
"RNUTN",2021,2,"UKM5",1980,"Thousands Persons",18
"RNUTN",2021,2,"UKM6",1980,"Thousands Persons",23.7
"RNUTN",2021,2,"UKM7",1980,"Thousands Persons",65.3
"RNUTN",2021,2,"UKM8",1980,"Thousands Persons",52.8
"RNUTN",2021,2,"UKM9",1980,"Thousands Persons",32.3
"RNUTN",2021,2,"UKN0",1980,"Thousands Persons",57.2
"RNUTN",2021,2,"AT11",1981,"Thousands Persons",3
"RNUTN",2021,2,"AT12",1981,"Thousands Persons",14.5
"RNUTN",2021,2,"AT13",1981,"Thousands Persons",24.9
"RNUTN",2021,2,"AT21",1981,"Thousands Persons",4.7
"RNUTN",2021,2,"AT22",1981,"Thousands Persons",11
"RNUTN",2021,2,"AT31",1981,"Thousands Persons",14.1
"RNUTN",2021,2,"AT32",1981,"Thousands Persons",3.6
"RNUTN",2021,2,"AT33",1981,"Thousands Persons",4.7
"RNUTN",2021,2,"AT34",1981,"Thousands Persons",3.4
"RNUTN",2021,2,"BE10",1981,"Thousands Persons",61.8
"RNUTN",2021,2,"BE21",1981,"Thousands Persons",43.9
"RNUTN",2021,2,"BE22",1981,"Thousands Persons",21.8
"RNUTN",2021,2,"BE23",1981,"Thousands Persons",39
"RNUTN",2021,2,"BE24",1981,"Thousands Persons",16.6
"RNUTN",2021,2,"BE25",1981,"Thousands Persons",19.3
"RNUTN",2021,2,"BE31",1981,"Thousands Persons",11.6
"RNUTN",2021,2,"BE32",1981,"Thousands Persons",77.7
"RNUTN",2021,2,"BE33",1981,"Thousands Persons",49.7
"RNUTN",2021,2,"BE34",1981,"Thousands Persons",6.8
"RNUTN",2021,2,"BE35",1981,"Thousands Persons",17.8
"RNUTN",2021,2,"CH01",1981,"Thousands Persons",1.7
"RNUTN",2021,2,"CH02",1981,"Thousands Persons",1.1
"RNUTN",2021,2,"CH03",1981,"Thousands Persons",0.8
"RNUTN",2021,2,"CH04",1981,"Thousands Persons",1.2
"RNUTN",2021,2,"CH05",1981,"Thousands Persons",0.7
"RNUTN",2021,2,"CH06",1981,"Thousands Persons",0.6
"RNUTN",2021,2,"CH07",1981,"Thousands Persons",0.3
"RNUTN",2021,2,"DK01",1981,"Thousands Persons",73.7
"RNUTN",2021,2,"DK02",1981,"Thousands Persons",29.3
"RNUTN",2021,2,"DK03",1981,"Thousands Persons",40.6
"RNUTN",2021,2,"DK04",1981,"Thousands Persons",41.2
"RNUTN",2021,2,"DK05",1981,"Thousands Persons",24.7
"RNUTN",2021,2,"EL30",1981,"Thousands Persons",56.2
"RNUTN",2021,2,"EL41",1981,"Thousands Persons",2.3
"RNUTN",2021,2,"EL42",1981,"Thousands Persons",2.6
"RNUTN",2021,2,"EL43",1981,"Thousands Persons",5.8
"RNUTN",2021,2,"EL51",1981,"Thousands Persons",9.4
"RNUTN",2021,2,"EL52",1981,"Thousands Persons",25.7
"RNUTN",2021,2,"EL53",1981,"Thousands Persons",4.8
"RNUTN",2021,2,"EL54",1981,"Thousands Persons",5.3
"RNUTN",2021,2,"EL61",1981,"Thousands Persons",11.3
"RNUTN",2021,2,"EL62",1981,"Thousands Persons",1.6
"RNUTN",2021,2,"EL63",1981,"Thousands Persons",9.8
"RNUTN",2021,2,"EL64",1981,"Thousands Persons",10
"RNUTN",2021,2,"EL65",1981,"Thousands Persons",5.6
"RNUTN",2021,2,"ES11",1981,"Thousands Persons",141.4
"RNUTN",2021,2,"ES12",1981,"Thousands Persons",54.6
"RNUTN",2021,2,"ES13",1981,"Thousands Persons",24
"RNUTN",2021,2,"ES21",1981,"Thousands Persons",99.4
"RNUTN",2021,2,"ES22",1981,"Thousands Persons",15.4
"RNUTN",2021,2,"ES23",1981,"Thousands Persons",5.5
"RNUTN",2021,2,"ES24",1981,"Thousands Persons",37.2
"RNUTN",2021,2,"ES30",1981,"Thousands Persons",228.7
"RNUTN",2021,2,"ES41",1981,"Thousands Persons",116.4
"RNUTN",2021,2,"ES42",1981,"Thousands Persons",78.4
"RNUTN",2021,2,"ES43",1981,"Thousands Persons",78.6
"RNUTN",2021,2,"ES51",1981,"Thousands Persons",233.6
"RNUTN",2021,2,"ES52",1981,"Thousands Persons",182.5
"RNUTN",2021,2,"ES53",1981,"Thousands Persons",20
"RNUTN",2021,2,"ES61",1981,"Thousands Persons",562.3
"RNUTN",2021,2,"ES62",1981,"Thousands Persons",50
"RNUTN",2021,2,"ES63",1981,"Thousands Persons",6.1
"RNUTN",2021,2,"ES64",1981,"Thousands Persons",4.2
"RNUTN",2021,2,"ES70",1981,"Thousands Persons",75.5
"RNUTN",2021,2,"FR10",1981,"Thousands Persons",312
"RNUTN",2021,2,"FRB0",1981,"Thousands Persons",61.3
"RNUTN",2021,2,"FRC1",1981,"Thousands Persons",39.6
"RNUTN",2021,2,"FRC2",1981,"Thousands Persons",26.3
"RNUTN",2021,2,"FRD1",1981,"Thousands Persons",30.4
"RNUTN",2021,2,"FRD2",1981,"Thousands Persons",63.5
"RNUTN",2021,2,"FRE1",1981,"Thousands Persons",160.8
"RNUTN",2021,2,"FRE2",1981,"Thousands Persons",56.4
"RNUTN",2021,2,"FRF1",1981,"Thousands Persons",33.1
"RNUTN",2021,2,"FRF2",1981,"Thousands Persons",39.5
"RNUTN",2021,2,"FRF3",1981,"Thousands Persons",59.5
"RNUTN",2021,2,"FRG0",1981,"Thousands Persons",98.7
"RNUTN",2021,2,"FRH0",1981,"Thousands Persons",67.7
"RNUTN",2021,2,"FRI1",1981,"Thousands Persons",84.8
"RNUTN",2021,2,"FRI2",1981,"Thousands Persons",14.3
"RNUTN",2021,2,"FRI3",1981,"Thousands Persons",41.7
"RNUTN",2021,2,"FRJ1",1981,"Thousands Persons",79.5
"RNUTN",2021,2,"FRJ2",1981,"Thousands Persons",64.7
"RNUTN",2021,2,"FRK1",1981,"Thousands Persons",30.7
"RNUTN",2021,2,"FRK2",1981,"Thousands Persons",133.8
"RNUTN",2021,2,"FRL0",1981,"Thousands Persons",168.5
"RNUTN",2021,2,"FRM0",1981,"Thousands Persons",13.8
"RNUTN",2021,2,"FRY1",1981,"Thousands Persons",22.9
"RNUTN",2021,2,"FRY2",1981,"Thousands Persons",20.6
"RNUTN",2021,2,"FRY3",1981,"Thousands Persons",9.2
"RNUTN",2021,2,"FRY4",1981,"Thousands Persons",47.3
"RNUTN",2021,2,"FRY5",1981,"Thousands Persons",3.2
"RNUTN",2021,2,"IE04",1981,"Thousands Persons",24.3
"RNUTN",2021,2,"IE05",1981,"Thousands Persons",49.5
"RNUTN",2021,2,"IE06",1981,"Thousands Persons",62.7
"RNUTN",2021,2,"IS00",1981,"Thousands Persons",0.7
"RNUTN",2021,2,"ITC1",1981,"Thousands Persons",87
"RNUTN",2021,2,"ITC2",1981,"Thousands Persons",1.1
"RNUTN",2021,2,"ITC3",1981,"Thousands Persons",42.2
"RNUTN",2021,2,"ITC4",1981,"Thousands Persons",117.7
"RNUTN",2021,2,"ITF1",1981,"Thousands Persons",30.6
"RNUTN",2021,2,"ITF2",1981,"Thousands Persons",12.5
"RNUTN",2021,2,"ITF3",1981,"Thousands Persons",285.3
"RNUTN",2021,2,"ITF4",1981,"Thousands Persons",172
"RNUTN",2021,2,"ITF5",1981,"Thousands Persons",21.7
"RNUTN",2021,2,"ITF6",1981,"Thousands Persons",124.5
"RNUTN",2021,2,"ITG1",1981,"Thousands Persons",255.6
"RNUTN",2021,2,"ITG2",1981,"Thousands Persons",84.9
"RNUTN",2021,2,"ITH1",1981,"Thousands Persons",3
"RNUTN",2021,2,"ITH2",1981,"Thousands Persons",6.4
"RNUTN",2021,2,"ITH3",1981,"Thousands Persons",57.5
"RNUTN",2021,2,"ITH4",1981,"Thousands Persons",16.6
"RNUTN",2021,2,"ITH5",1981,"Thousands Persons",51.9
"RNUTN",2021,2,"ITI1",1981,"Thousands Persons",71.7
"RNUTN",2021,2,"ITI2",1981,"Thousands Persons",14.3
"RNUTN",2021,2,"ITI3",1981,"Thousands Persons",23.7
"RNUTN",2021,2,"ITI4",1981,"Thousands Persons",167.3
"RNUTN",2021,2,"LU00",1981,"Thousands Persons",3.6
"RNUTN",2021,2,"NL11",1981,"Thousands Persons",43.1
"RNUTN",2021,2,"NL12",1981,"Thousands Persons",30
"RNUTN",2021,2,"NL13",1981,"Thousands Persons",44.7
"RNUTN",2021,2,"NL21",1981,"Thousands Persons",38.7
"RNUTN",2021,2,"NL22",1981,"Thousands Persons",76.8
"RNUTN",2021,2,"NL23",1981,"Thousands Persons",14.9
"RNUTN",2021,2,"NL31",1981,"Thousands Persons",35.8
"RNUTN",2021,2,"NL32",1981,"Thousands Persons",112
"RNUTN",2021,2,"NL33",1981,"Thousands Persons",139.1
"RNUTN",2021,2,"NL34",1981,"Thousands Persons",25.4
"RNUTN",2021,2,"NL35",1981,"Thousands Persons",37.3
"RNUTN",2021,2,"NL36",1981,"Thousands Persons",137.6
"RNUTN",2021,2,"NL41",1981,"Thousands Persons",79.8
"RNUTN",2021,2,"NL42",1981,"Thousands Persons",43.3
"RNUTN",2021,2,"PT11",1981,"Thousands Persons",130.1
"RNUTN",2021,2,"PT15",1981,"Thousands Persons",12.4
"RNUTN",2021,2,"PT16",1981,"Thousands Persons",45.7
"RNUTN",2021,2,"PT17",1981,"Thousands Persons",122
"RNUTN",2021,2,"PT18",1981,"Thousands Persons",38.6
"RNUTN",2021,2,"PT19",1981,"Thousands Persons",37.4
"RNUTN",2021,2,"PT1A",1981,"Thousands Persons",86.2
"RNUTN",2021,2,"PT1B",1981,"Thousands Persons",33.8
"RNUTN",2021,2,"PT1C",1981,"Thousands Persons",23.3
"RNUTN",2021,2,"PT1D",1981,"Thousands Persons",25.6
"RNUTN",2021,2,"PT20",1981,"Thousands Persons",4.9
"RNUTN",2021,2,"PT30",1981,"Thousands Persons",5.7
"RNUTN",2021,2,"SE11",1981,"Thousands Persons",13.9
"RNUTN",2021,2,"SE12",1981,"Thousands Persons",26.2
"RNUTN",2021,2,"SE21",1981,"Thousands Persons",12.5
"RNUTN",2021,2,"SE22",1981,"Thousands Persons",22.4
"RNUTN",2021,2,"SE23",1981,"Thousands Persons",25
"RNUTN",2021,2,"SE31",1981,"Thousands Persons",19.4
"RNUTN",2021,2,"SE32",1981,"Thousands Persons",6.4
"RNUTN",2021,2,"SE33",1981,"Thousands Persons",11.4
"RNUTN",2021,2,"TR10",1981,"Thousands Persons",156.4
"RNUTN",2021,2,"TR21",1981,"Thousands Persons",13.4
"RNUTN",2021,2,"TR22",1981,"Thousands Persons",9.9
"RNUTN",2021,2,"TR31",1981,"Thousands Persons",44.1
"RNUTN",2021,2,"TR32",1981,"Thousands Persons",17.5
"RNUTN",2021,2,"TR33",1981,"Thousands Persons",21.9
"RNUTN",2021,2,"TR41",1981,"Thousands Persons",30.6
"RNUTN",2021,2,"TR42",1981,"Thousands Persons",34.5
"RNUTN",2021,2,"TR51",1981,"Thousands Persons",57.8
"RNUTN",2021,2,"TR52",1981,"Thousands Persons",20.3
"RNUTN",2021,2,"TR61",1981,"Thousands Persons",21.2
"RNUTN",2021,2,"TR62",1981,"Thousands Persons",55.8
"RNUTN",2021,2,"TR63",1981,"Thousands Persons",26.3
"RNUTN",2021,2,"TR71",1981,"Thousands Persons",14.9
"RNUTN",2021,2,"TR72",1981,"Thousands Persons",20
"RNUTN",2021,2,"TR81",1981,"Thousands Persons",6.5
"RNUTN",2021,2,"TR82",1981,"Thousands Persons",4
"RNUTN",2021,2,"TR83",1981,"Thousands Persons",20.2
"RNUTN",2021,2,"TR90",1981,"Thousands Persons",16.3
"RNUTN",2021,2,"TRA1",1981,"Thousands Persons",4.7
"RNUTN",2021,2,"TRA2",1981,"Thousands Persons",3.7
"RNUTN",2021,2,"TRB1",1981,"Thousands Persons",16.3
"RNUTN",2021,2,"TRB2",1981,"Thousands Persons",9.8
"RNUTN",2021,2,"TRC1",1981,"Thousands Persons",22.8
"RNUTN",2021,2,"TRC2",1981,"Thousands Persons",18.9
"RNUTN",2021,2,"TRC3",1981,"Thousands Persons",14.1
"RNUTN",2021,2,"UKC1",1981,"Thousands Persons",80.7
"RNUTN",2021,2,"UKC2",1981,"Thousands Persons",89.8
"RNUTN",2021,2,"UKD1",1981,"Thousands Persons",22.6
"RNUTN",2021,2,"UKD3",1981,"Thousands Persons",112.5
"RNUTN",2021,2,"UKD4",1981,"Thousands Persons",41.4
"RNUTN",2021,2,"UKD6",1981,"Thousands Persons",30.9
"RNUTN",2021,2,"UKD7",1981,"Thousands Persons",83.8
"RNUTN",2021,2,"UKE1",1981,"Thousands Persons",52.7
"RNUTN",2021,2,"UKE2",1981,"Thousands Persons",20.7
"RNUTN",2021,2,"UKE3",1981,"Thousands Persons",70.1
"RNUTN",2021,2,"UKE4",1981,"Thousands Persons",88.2
"RNUTN",2021,2,"UKF1",1981,"Thousands Persons",81.8
"RNUTN",2021,2,"UKF2",1981,"Thousands Persons",57.7
"RNUTN",2021,2,"UKF3",1981,"Thousands Persons",22.6
"RNUTN",2021,2,"UKG1",1981,"Thousands Persons",45.8
"RNUTN",2021,2,"UKG2",1981,"Thousands Persons",69.9
"RNUTN",2021,2,"UKG3",1981,"Thousands Persons",149.3
"RNUTN",2021,2,"UKH1",1981,"Thousands Persons",65.3
"RNUTN",2021,2,"UKH2",1981,"Thousands Persons",50.3
"RNUTN",2021,2,"UKH3",1981,"Thousands Persons",53.4
"RNUTN",2021,2,"UKI3",1981,"Thousands Persons",49.4
"RNUTN",2021,2,"UKI4",1981,"Thousands Persons",132.9
"RNUTN",2021,2,"UKI5",1981,"Thousands Persons",92.8
"RNUTN",2021,2,"UKI6",1981,"Thousands Persons",49.1
