"VARIABLE","VERSIONS","LEVEL","NUTSCODE","YEAR","UNIT","VALUE"
"SNPTD",2021,2,"AL01",1960,"Persons",526480
"SNPTD",2021,2,"AL02",1960,"Persons",407826
"SNPTD",2021,2,"AL03",1960,"Persons",674497
"SNPTD",2021,2,"AT11",1960,"Persons",270241
"SNPTD",2021,2,"AT12",1960,"Persons",1370135
"SNPTD",2021,2,"AT13",1960,"Persons",1622082
"SNPTD",2021,2,"AT21",1960,"Persons",493160
"SNPTD",2021,2,"AT22",1960,"Persons",1133537
"SNPTD",2021,2,"AT31",1960,"Persons",1127324
"SNPTD",2021,2,"AT32",1960,"Persons",345692
"SNPTD",2021,2,"AT33",1960,"Persons",460576
"SNPTD",2021,2,"AT34",1960,"Persons",224799
"SNPTD",2021,2,"BE10",1960,"Persons",1018859
"SNPTD",2021,2,"BE21",1960,"Persons",1437591
"SNPTD",2021,2,"BE22",1960,"Persons",563857
"SNPTD",2021,2,"BE23",1960,"Persons",1270507
"SNPTD",2021,2,"BE24",1960,"Persons",767801
"SNPTD",2021,2,"BE25",1960,"Persons",994036
"SNPTD",2021,2,"BE31",1960,"Persons",205426
"SNPTD",2021,2,"BE32",1960,"Persons",1317072
"SNPTD",2021,2,"BE33",1960,"Persons",984961
"SNPTD",2021,2,"BE34",1960,"Persons",217576
"SNPTD",2021,2,"BE35",1960,"Persons",375813
"SNPTD",2021,2,"BG31",1960,"Persons",1296321
"SNPTD",2021,2,"BG32",1960,"Persons",1101226
"SNPTD",2021,2,"BG33",1960,"Persons",968940
"SNPTD",2021,2,"BG34",1960,"Persons",1088175
"SNPTD",2021,2,"BG41",1960,"Persons",1794269
"SNPTD",2021,2,"BG42",1960,"Persons",1618451
"SNPTD",2021,2,"CH01",1960,"Persons",894674
"SNPTD",2021,2,"CH02",1960,"Persons",1327493
"SNPTD",2021,2,"CH03",1960,"Persons",739820
"SNPTD",2021,2,"CH04",1960,"Persons",939619
"SNPTD",2021,2,"CH05",1960,"Persons",763753
"SNPTD",2021,2,"CH06",1960,"Persons",455183
"SNPTD",2021,2,"CH07",1960,"Persons",207291
"SNPTD",2021,2,"CY00",1960,"Persons",441788
"SNPTD",2021,2,"CZ01",1960,"Persons",1136257
"SNPTD",2021,2,"CZ02",1960,"Persons",1145920
"SNPTD",2021,2,"CZ03",1960,"Persons",1127052
"SNPTD",2021,2,"CZ04",1960,"Persons",1066736
"SNPTD",2021,2,"CZ05",1960,"Persons",1410019
"SNPTD",2021,2,"CZ06",1960,"Persons",1547525
"SNPTD",2021,2,"CZ07",1960,"Persons",1136036
"SNPTD",2021,2,"CZ08",1960,"Persons",1032466
"SNPTD",2021,2,"DE11",1960,"Persons",2885703
"SNPTD",2021,2,"DE12",1960,"Persons",2025412
"SNPTD",2021,2,"DE13",1960,"Persons",1538313
"SNPTD",2021,2,"DE14",1960,"Persons",1215907
"SNPTD",2021,2,"DE21",1960,"Persons",2832647
"SNPTD",2021,2,"DE22",1960,"Persons",923444
"SNPTD",2021,2,"DE23",1960,"Persons",884882
"SNPTD",2021,2,"DE24",1960,"Persons",1041944
"SNPTD",2021,2,"DE25",1960,"Persons",1360726
"SNPTD",2021,2,"DE26",1960,"Persons",1080277
"SNPTD",2021,2,"DE27",1960,"Persons",1329841
"SNPTD",2021,2,"DE30",1960,"Persons",3266818
"SNPTD",2021,2,"DE40",1960,"Persons",2631072
"SNPTD",2021,2,"DE50",1960,"Persons",701250
"SNPTD",2021,2,"DE60",1960,"Persons",1827732
"SNPTD",2021,2,"DE71",1960,"Persons",2810696
"SNPTD",2021,2,"DE72",1960,"Persons",850282
"SNPTD",2021,2,"DE73",1960,"Persons",1105017
"SNPTD",2021,2,"DE80",1960,"Persons",1892342
"SNPTD",2021,2,"DE91",1960,"Persons",1592719
"SNPTD",2021,2,"DE92",1960,"Persons",1932722
"SNPTD",2021,2,"DE93",1960,"Persons",1237315
"SNPTD",2021,2,"DE94",1960,"Persons",1849178
"SNPTD",2021,2,"DEA1",1960,"Persons",5128735
"SNPTD",2021,2,"DEA2",1960,"Persons",3247017
"SNPTD",2021,2,"DEA3",1960,"Persons",2212696
"SNPTD",2021,2,"DEA4",1960,"Persons",1596401
"SNPTD",2021,2,"DEA5",1960,"Persons",3585630
"SNPTD",2021,2,"DEB1",1960,"Persons",1250171
"SNPTD",2021,2,"DEB2",1960,"Persons",463741
"SNPTD",2021,2,"DEB3",1960,"Persons",1688229
"SNPTD",2021,2,"DEC0",1960,"Persons",1062332
"SNPTD",2021,2,"DED2",1960,"Persons",2019827
"SNPTD",2021,2,"DED4",1960,"Persons",2267772
"SNPTD",2021,2,"DED5",1960,"Persons",1266897
"SNPTD",2021,2,"DEE0",1960,"Persons",3218716
"SNPTD",2021,2,"DEF0",1960,"Persons",2280748
"SNPTD",2021,2,"DEG0",1960,"Persons",2709850
"SNPTD",2021,2,"DK01",1960,"Persons",1553725
"SNPTD",2021,2,"DK02",1960,"Persons",590250
"SNPTD",2021,2,"DK03",1960,"Persons",992826
"SNPTD",2021,2,"DK04",1960,"Persons",920948
"SNPTD",2021,2,"DK05",1960,"Persons",521856
"SNPTD",2021,2,"EE00",1960,"Persons",1211539
"SNPTD",2021,2,"EL30",1960,"Persons",2038122
"SNPTD",2021,2,"EL41",1960,"Persons",253556
"SNPTD",2021,2,"EL42",1960,"Persons",221631
"SNPTD",2021,2,"EL43",1960,"Persons",480134
"SNPTD",2021,2,"EL51",1960,"Persons",615309
"SNPTD",2021,2,"EL52",1960,"Persons",1312491
"SNPTD",2021,2,"EL53",1960,"Persons",311114
"SNPTD",2021,2,"EL54",1960,"Persons",351264
"SNPTD",2021,2,"EL61",1960,"Persons",686937
"SNPTD",2021,2,"EL62",1960,"Persons",211560
"SNPTD",2021,2,"EL63",1960,"Persons",661478
"SNPTD",2021,2,"EL64",1960,"Persons",522933
"SNPTD",2021,2,"EL65",1960,"Persons",665209
"SNPTD",2021,2,"ES11",1960,"Persons",2586740
"SNPTD",2021,2,"ES12",1960,"Persons",981682
"SNPTD",2021,2,"ES13",1960,"Persons",429743
"SNPTD",2021,2,"ES21",1960,"Persons",1362935
"SNPTD",2021,2,"ES22",1960,"Persons",399578
"SNPTD",2021,2,"ES23",1960,"Persons",229628
"SNPTD",2021,2,"ES24",1960,"Persons",1100795
"SNPTD",2021,2,"ES30",1960,"Persons",2593789
"SNPTD",2021,2,"ES41",1960,"Persons",2837956
"SNPTD",2021,2,"ES42",1960,"Persons",1967100
"SNPTD",2021,2,"ES43",1960,"Persons",1373728
"SNPTD",2021,2,"ES51",1960,"Persons",3908761
"SNPTD",2021,2,"ES52",1960,"Persons",2469471
"SNPTD",2021,2,"ES53",1960,"Persons",440021
"SNPTD",2021,2,"ES61",1960,"Persons",5850374
"SNPTD",2021,2,"ES62",1960,"Persons",798549
"SNPTD",2021,2,"ES63",1960,"Persons",73170
"SNPTD",2021,2,"ES64",1960,"Persons",79014
"SNPTD",2021,2,"ES70",1960,"Persons",962433
"SNPTD",2021,2,"FI19",1960,"Persons",1235499
"SNPTD",2021,2,"FI1B",1960,"Persons",813657
"SNPTD",2021,2,"FI1C",1960,"Persons",1008553
"SNPTD",2021,2,"FI1D",1960,"Persons",1351028
"SNPTD",2021,2,"FI20",1960,"Persons",20902
"SNPTD",2021,2,"FR10",1960,"Persons",8378092
"SNPTD",2021,2,"FRB0",1960,"Persons",1836107
"SNPTD",2021,2,"FRC1",1960,"Persons",1429970
"SNPTD",2021,2,"FRC2",1960,"Persons",917448
"SNPTD",2021,2,"FRD1",1960,"Persons",1200471
"SNPTD",2021,2,"FRD2",1960,"Persons",1379967
"SNPTD",2021,2,"FRE1",1960,"Persons",3632354
"SNPTD",2021,2,"FRE2",1960,"Persons",1464413
"SNPTD",2021,2,"FRF1",1960,"Persons",1300081
"SNPTD",2021,2,"FRF2",1960,"Persons",1192918
"SNPTD",2021,2,"FRF3",1960,"Persons",2183379
"SNPTD",2021,2,"FRG0",1960,"Persons",2440976
"SNPTD",2021,2,"FRH0",1960,"Persons",2384187
"SNPTD",2021,2,"FRI1",1960,"Persons",2288723
"SNPTD",2021,2,"FRI2",1960,"Persons",734274
"SNPTD",2021,2,"FRI3",1960,"Persons",1445743
"SNPTD",2021,2,"FRJ1",1960,"Persons",1528381
"SNPTD",2021,2,"FRJ2",1960,"Persons",2042977
"SNPTD",2021,2,"FRK1",1960,"Persons",1267184
"SNPTD",2021,2,"FRK2",1960,"Persons",3953246
"SNPTD",2021,2,"FRL0",1960,"Persons",2732679
"SNPTD",2021,2,"FRM0",1960,"Persons",177149
"SNPTD",2021,2,"FRY1",1960,"Persons",280935
"SNPTD",2021,2,"FRY2",1960,"Persons",291946
"SNPTD",2021,2,"FRY3",1960,"Persons",33492
"SNPTD",2021,2,"FRY4",1960,"Persons",349143
"SNPTD",2021,2,"FRY5",1960,"Persons",26776
"SNPTD",2021,2,"HR02",1960,"Persons",1523248
"SNPTD",2021,2,"HR03",1960,"Persons",1308717
"SNPTD",2021,2,"HR05",1960,"Persons",473153
"SNPTD",2021,2,"HR06",1960,"Persons",835068
"SNPTD",2021,2,"HU11",1960,"Persons",1822558
"SNPTD",2021,2,"HU12",1960,"Persons",789534
"SNPTD",2021,2,"HU21",1960,"Persons",972770
"SNPTD",2021,2,"HU22",1960,"Persons",1000200
"SNPTD",2021,2,"HU23",1960,"Persons",1035476
"SNPTD",2021,2,"HU31",1960,"Persons",1311238
"SNPTD",2021,2,"HU32",1960,"Persons",1564903
"SNPTD",2021,2,"HU33",1960,"Persons",1486838
"SNPTD",2021,2,"IE04",1960,"Persons",640667
"SNPTD",2021,2,"IE05",1960,"Persons",1037809
"SNPTD",2021,2,"IE06",1960,"Persons",1150128
"SNPTD",2021,2,"IS00",1960,"Persons",175529
"SNPTD",2021,2,"ITC1",1960,"Persons",3891131
"SNPTD",2021,2,"ITC2",1960,"Persons",100363
"SNPTD",2021,2,"ITC3",1960,"Persons",1725100
"SNPTD",2021,2,"ITC4",1960,"Persons",7362408
"SNPTD",2021,2,"ITF1",1960,"Persons",1199141
"SNPTD",2021,2,"ITF2",1960,"Persons",355937
"SNPTD",2021,2,"ITF3",1960,"Persons",4732638
"SNPTD",2021,2,"ITF4",1960,"Persons",3401009
"SNPTD",2021,2,"ITF5",1960,"Persons",640492
"SNPTD",2021,2,"ITF6",1960,"Persons",2032968
"SNPTD",2021,2,"ITG1",1960,"Persons",4693116
"SNPTD",2021,2,"ITG2",1960,"Persons",1410978
"SNPTD",2021,2,"ITH1",1960,"Persons",371655
"SNPTD",2021,2,"ITH2",1960,"Persons",409670
"SNPTD",2021,2,"ITH3",1960,"Persons",3822328
"SNPTD",2021,2,"ITH4",1960,"Persons",1198700
"SNPTD",2021,2,"ITH5",1960,"Persons",3667989
"SNPTD",2021,2,"ITI1",1960,"Persons",3266752
"SNPTD",2021,2,"ITI2",1960,"Persons",790051
"SNPTD",2021,2,"ITI3",1960,"Persons",1316566
"SNPTD",2021,2,"ITI4",1960,"Persons",3935574
"SNPTD",2021,2,"LI00",1960,"Persons",16550
"SNPTD",2021,2,"LT01",1960,"Persons",562781
"SNPTD",2021,2,"LT02",1960,"Persons",2215771
"SNPTD",2021,2,"LU00",1960,"Persons",313970
"SNPTD",2021,2,"LV00",1960,"Persons",2120979
"SNPTD",2021,2,"ME00",1960,"Persons",485860
"SNPTD",2021,2,"MK00",1960,"Persons",1391929
"SNPTD",2021,2,"MT00",1960,"Persons",326642
"SNPTD",2021,2,"NL11",1960,"Persons",476171
"SNPTD",2021,2,"NL12",1960,"Persons",479051
"SNPTD",2021,2,"NL13",1960,"Persons",312811
"SNPTD",2021,2,"NL21",1960,"Persons",757102
"SNPTD",2021,2,"NL22",1960,"Persons",1277356
"SNPTD",2021,2,"NL23",1960,"Persons",53639
"SNPTD",2021,2,"NL31",1960,"Persons",726953
"SNPTD",2021,2,"NL32",1960,"Persons",2067146
"SNPTD",2021,2,"NL33",1960,"Persons",2665442
"SNPTD",2021,2,"NL34",1960,"Persons",283818
"SNPTD",2021,2,"NL35",1960,"Persons",751696
"SNPTD",2021,2,"NL36",1960,"Persons",2640758
"SNPTD",2021,2,"NL41",1960,"Persons",1498729
"SNPTD",2021,2,"NL42",1960,"Persons",888363
"SNPTD",2021,2,"NO02",1960,"Persons",334184
"SNPTD",2021,2,"NO06",1960,"Persons",332856
"SNPTD",2021,2,"NO07",1960,"Persons",407380
"SNPTD",2021,2,"NO08",1960,"Persons",1165572
"SNPTD",2021,2,"NO09",1960,"Persons",454553
"SNPTD",2021,2,"NO0A",1960,"Persons",885596
"SNPTD",2021,2,"NO0B",1960,"Persons",1102
"SNPTD",2021,2,"PL21",1960,"Persons",2381741
"SNPTD",2021,2,"PL22",1960,"Persons",3710535
"SNPTD",2021,2,"PL41",1960,"Persons",2514462
"SNPTD",2021,2,"PL42",1960,"Persons",1174875
"SNPTD",2021,2,"PL43",1960,"Persons",725976
"SNPTD",2021,2,"PL51",1960,"Persons",2302158
"SNPTD",2021,2,"PL52",1960,"Persons",870888
"SNPTD",2021,2,"PL61",1960,"Persons",1590153
"SNPTD",2021,2,"PL62",1960,"Persons",1086175
"SNPTD",2021,2,"PL63",1960,"Persons",1432178
"SNPTD",2021,2,"PL71",1960,"Persons",2371914
"SNPTD",2021,2,"PL72",1960,"Persons",1150663
"SNPTD",2021,2,"PL81",1960,"Persons",1852204
"SNPTD",2021,2,"PL82",1960,"Persons",1510685
"SNPTD",2021,2,"PL84",1960,"Persons",983495
"SNPTD",2021,2,"PL91",1960,"Persons",1940964
"SNPTD",2021,2,"PL92",1960,"Persons",2038400
"SNPTD",2021,2,"PT11",1960,"Persons",3027512
"SNPTD",2021,2,"PT15",1960,"Persons",308401
"SNPTD",2021,2,"PT16",1960,"Persons",2394677
"SNPTD",2021,2,"PT17",1960,"Persons",1574361
"SNPTD",2021,2,"PT18",1960,"Persons",965581
"SNPTD",2021,2,"PT19",1960,"Persons",1833941
"SNPTD",2021,2,"PT1A",1960,"Persons",1128817
"SNPTD",2021,2,"PT1B",1960,"Persons",445544
"SNPTD",2021,2,"PT1C",1960,"Persons",743212
"SNPTD",2021,2,"PT1D",1960,"Persons",783105
"SNPTD",2021,2,"PT20",1960,"Persons",322096
"SNPTD",2021,2,"PT30",1960,"Persons",265093
"SNPTD",2021,2,"RO11",1960,"Persons",2513417
"SNPTD",2021,2,"RO12",1960,"Persons",2194282
"SNPTD",2021,2,"RO21",1960,"Persons",3011735
"SNPTD",2021,2,"RO22",1960,"Persons",2247972
"SNPTD",2021,2,"RO31",1960,"Persons",3117750
"SNPTD",2021,2,"RO32",1960,"Persons",1393465
"SNPTD",2021,2,"RO41",1960,"Persons",2141003
"SNPTD",2021,2,"RO42",1960,"Persons",1860550
"SNPTD",2021,2,"RS11",1960,"Persons",939421
"SNPTD",2021,2,"RS12",1960,"Persons",1849521
"SNPTD",2021,2,"RS21",1960,"Persons",2000897
"SNPTD",2021,2,"RS22",1960,"Persons",1868786
"SNPTD",2021,2,"SE11",1960,"Persons",1276734
"SNPTD",2021,2,"SE12",1960,"Persons",1259098
"SNPTD",2021,2,"SE21",1960,"Persons",728806
"SNPTD",2021,2,"SE22",1960,"Persons",1023252
"SNPTD",2021,2,"SE23",1960,"Persons",1408700
"SNPTD",2021,2,"SE31",1960,"Persons",865526
"SNPTD",2021,2,"SE32",1960,"Persons",423474
"SNPTD",2021,2,"SE33",1960,"Persons",499070
"SNPTD",2021,2,"SI03",1960,"Persons",963285
"SNPTD",2021,2,"SI04",1960,"Persons",621441
"SNPTD",2021,2,"SK01",1960,"Persons",398378
"SNPTD",2021,2,"SK02",1960,"Persons",1539139
"SNPTD",2021,2,"SK03",1960,"Persons",1066559
"SNPTD",2021,2,"SK04",1960,"Persons",1064021
"SNPTD",2021,2,"TR10",1960,"Persons",4693203
"SNPTD",2021,2,"TR21",1960,"Persons",551053
"SNPTD",2021,2,"TR22",1960,"Persons",647130
"SNPTD",2021,2,"TR31",1960,"Persons",1454004
"SNPTD",2021,2,"TR32",1960,"Persons",1018267
"SNPTD",2021,2,"TR33",1960,"Persons",1235830
"SNPTD",2021,2,"TR41",1960,"Persons",1272332
"SNPTD",2021,2,"TR42",1960,"Persons",1129235
"SNPTD",2021,2,"TR51",1960,"Persons",1645020
"SNPTD",2021,2,"TR52",1960,"Persons",876527
"SNPTD",2021,2,"TR61",1960,"Persons",891631
"SNPTD",2021,2,"TR62",1960,"Persons",1426319
"SNPTD",2021,2,"TR63",1960,"Persons",1109293
"SNPTD",2021,2,"TR71",1960,"Persons",619285
"SNPTD",2021,2,"TR72",1960,"Persons",946601
"SNPTD",2021,2,"TR81",1960,"Persons",430123
"SNPTD",2021,2,"TR82",1960,"Persons",305006
"SNPTD",2021,2,"TR83",1960,"Persons",1165042
"SNPTD",2021,2,"TR90",1960,"Persons",1028836
"SNPTD",2021,2,"TRA1",1960,"Persons",458498
"SNPTD",2021,2,"TRA2",1960,"Persons",475039
"SNPTD",2021,2,"TRB1",1960,"Persons",641394
"SNPTD",2021,2,"TRB2",1960,"Persons",770325
"SNPTD",2021,2,"TRC1",1960,"Persons",830034
"SNPTD",2021,2,"TRC2",1960,"Persons",1079981
"SNPTD",2021,2,"TRC3",1960,"Persons",737534
"SNPTD",2021,2,"UKC1",1960,"Persons",1128178
"SNPTD",2021,2,"UKC2",1960,"Persons",1508016
"SNPTD",2021,2,"UKD1",1960,"Persons",467585
"SNPTD",2021,2,"UKD3",1960,"Persons",2678774
"SNPTD",2021,2,"UKD4",1960,"Persons",1274142
"SNPTD",2021,2,"UKD6",1960,"Persons",656014
"SNPTD",2021,2,"UKD7",1960,"Persons",1785451
"SNPTD",2021,2,"UKE1",1960,"Persons",795169
"SNPTD",2021,2,"UKE2",1960,"Persons",573376
"SNPTD",2021,2,"UKE3",1960,"Persons",1295986
"SNPTD",2021,2,"UKE4",1960,"Persons",1990984
"SNPTD",2021,2,"UKF1",1960,"Persons",1742409
"SNPTD",2021,2,"UKF2",1960,"Persons",1100667
"SNPTD",2021,2,"UKF3",1960,"Persons",465471
"SNPTD",2021,2,"UKG1",1960,"Persons",897100
"SNPTD",2021,2,"UKG2",1960,"Persons",1178914
"SNPTD",2021,2,"UKG3",1960,"Persons",2656257
"SNPTD",2021,2,"UKH1",1960,"Persons",1459541
"SNPTD",2021,2,"UKH2",1960,"Persons",1168933
"SNPTD",2021,2,"UKH3",1960,"Persons",1109125
"SNPTD",2021,2,"UKI3",1960,"Persons",1294661
"SNPTD",2021,2,"UKI4",1960,"Persons",2175276
"SNPTD",2021,2,"UKI5",1960,"Persons",1620676
"SNPTD",2021,2,"UKI6",1960,"Persons",1099885
"SNPTD",2021,2,"UKI7",1960,"Persons",1744515
"SNPTD",2021,2,"UKJ1",1960,"Persons",1296872
"SNPTD",2021,2,"UKJ2",1960,"Persons",1976329
"SNPTD",2021,2,"UKJ3",1960,"Persons",1236114
"SNPTD",2021,2,"UKJ4",1960,"Persons",1191892
"SNPTD",2021,2,"UKK1",1960,"Persons",1671390
"SNPTD",2021,2,"UKK2",1960,"Persons",842375
"SNPTD",2021,2,"UKK3",1960,"Persons",341339
"SNPTD",2021,2,"UKK4",1960,"Persons",819214
"SNPTD",2021,2,"UKL1",1960,"Persons",1748062
"SNPTD",2021,2,"UKL2",1960,"Persons",882354
"SNPTD",2021,2,"UKM5",1960,"Persons",363465
"SNPTD",2021,2,"UKM6",1960,"Persons",379107
"SNPTD",2021,2,"UKM7",1960,"Persons",1665483
"SNPTD",2021,2,"UKM8",1960,"Persons",1905895
"SNPTD",2021,2,"UKM9",1960,"Persons",839239
"SNPTD",2021,2,"UKN0",1960,"Persons",1341765
"SNPTD",2021,2,"AL01",1961,"Persons",543170
"SNPTD",2021,2,"AL02",1961,"Persons",420755
"SNPTD",2021,2,"AL03",1961,"Persons",695879
"SNPTD",2021,2,"AT11",1961,"Persons",271044
"SNPTD",2021,2,"AT12",1961,"Persons",1376038
"SNPTD",2021,2,"AT13",1961,"Persons",1626235
"SNPTD",2021,2,"AT21",1961,"Persons",495991
"SNPTD",2021,2,"AT22",1961,"Persons",1139320
"SNPTD",2021,2,"AT31",1961,"Persons",1134971
"SNPTD",2021,2,"AT32",1961,"Persons",349315
"SNPTD",2021,2,"AT33",1961,"Persons",465616
"SNPTD",2021,2,"AT34",1961,"Persons",227779
"SNPTD",2021,2,"BE10",1961,"Persons",1022294
"SNPTD",2021,2,"BE21",1961,"Persons",1443435
"SNPTD",2021,2,"BE22",1961,"Persons",568498
"SNPTD",2021,2,"BE23",1961,"Persons",1273332
"SNPTD",2021,2,"BE24",1961,"Persons",772830
"SNPTD",2021,2,"BE25",1961,"Persons",997649
"SNPTD",2021,2,"BE31",1961,"Persons",206954
"SNPTD",2021,2,"BE32",1961,"Persons",1318041
"SNPTD",2021,2,"BE33",1961,"Persons",986537
"SNPTD",2021,2,"BE34",1961,"Persons",217755
"SNPTD",2021,2,"BE35",1961,"Persons",376636
"SNPTD",2021,2,"BG31",1961,"Persons",1303304
"SNPTD",2021,2,"BG32",1961,"Persons",1111449
"SNPTD",2021,2,"BG33",1961,"Persons",979370
"SNPTD",2021,2,"BG34",1961,"Persons",1100176
"SNPTD",2021,2,"BG41",1961,"Persons",1814609
"SNPTD",2021,2,"BG42",1961,"Persons",1634217
"SNPTD",2021,2,"CH01",1961,"Persons",912553
"SNPTD",2021,2,"CH02",1961,"Persons",1354021
"SNPTD",2021,2,"CH03",1961,"Persons",754605
"SNPTD",2021,2,"CH04",1961,"Persons",958396
"SNPTD",2021,2,"CH05",1961,"Persons",779015
"SNPTD",2021,2,"CH06",1961,"Persons",464280
"SNPTD",2021,2,"CH07",1961,"Persons",211433
"SNPTD",2021,2,"CY00",1961,"Persons",443559
"SNPTD",2021,2,"CZ01",1961,"Persons",1133465
"SNPTD",2021,2,"CZ02",1961,"Persons",1142068
"SNPTD",2021,2,"CZ03",1961,"Persons",1124116
"SNPTD",2021,2,"CZ04",1961,"Persons",1065282
"SNPTD",2021,2,"CZ05",1961,"Persons",1406321
"SNPTD",2021,2,"CZ06",1961,"Persons",1544583
"SNPTD",2021,2,"CZ07",1961,"Persons",1134494
"SNPTD",2021,2,"CZ08",1961,"Persons",1036324
"SNPTD",2021,2,"DE11",1961,"Persons",2921908
"SNPTD",2021,2,"DE12",1961,"Persons",2049052
"SNPTD",2021,2,"DE13",1961,"Persons",1557087
"SNPTD",2021,2,"DE14",1961,"Persons",1231152
"SNPTD",2021,2,"DE21",1961,"Persons",2870356
"SNPTD",2021,2,"DE22",1961,"Persons",930113
"SNPTD",2021,2,"DE23",1961,"Persons",892595
"SNPTD",2021,2,"DE24",1961,"Persons",1048256
"SNPTD",2021,2,"DE25",1961,"Persons",1373108
"SNPTD",2021,2,"DE26",1961,"Persons",1089896
"SNPTD",2021,2,"DE27",1961,"Persons",1342517
"SNPTD",2021,2,"DE30",1961,"Persons",3277795
"SNPTD",2021,2,"DE40",1961,"Persons",2644141
"SNPTD",2021,2,"DE50",1961,"Persons",705895
"SNPTD",2021,2,"DE60",1961,"Persons",1833950
"SNPTD",2021,2,"DE71",1961,"Persons",2845351
"SNPTD",2021,2,"DE72",1961,"Persons",858537
"SNPTD",2021,2,"DE73",1961,"Persons",1113765
"SNPTD",2021,2,"DE80",1961,"Persons",1901110
"SNPTD",2021,2,"DE91",1961,"Persons",1603131
"SNPTD",2021,2,"DE92",1961,"Persons",1947447
"SNPTD",2021,2,"DE93",1961,"Persons",1248135
"SNPTD",2021,2,"DE94",1961,"Persons",1866178
"SNPTD",2021,2,"DEA1",1961,"Persons",5163255
"SNPTD",2021,2,"DEA2",1961,"Persons",3284276
"SNPTD",2021,2,"DEA3",1961,"Persons",2229867
"SNPTD",2021,2,"DEA4",1961,"Persons",1611070
"SNPTD",2021,2,"DEA5",1961,"Persons",3609766
"SNPTD",2021,2,"DEB1",1961,"Persons",1260706
"SNPTD",2021,2,"DEB2",1961,"Persons",466598
"SNPTD",2021,2,"DEB3",1961,"Persons",1701663
"SNPTD",2021,2,"DEC0",1961,"Persons",1069483
"SNPTD",2021,2,"DED2",1961,"Persons",2029112
"SNPTD",2021,2,"DED4",1961,"Persons",2272799
"SNPTD",2021,2,"DED5",1961,"Persons",1270880
"SNPTD",2021,2,"DEE0",1961,"Persons",3232657
"SNPTD",2021,2,"DEF0",1961,"Persons",2300920
"SNPTD",2021,2,"DEG0",1961,"Persons",2723203
"SNPTD",2021,2,"DK01",1961,"Persons",1563310
"SNPTD",2021,2,"DK02",1961,"Persons",595621
"SNPTD",2021,2,"DK03",1961,"Persons",999555
"SNPTD",2021,2,"DK04",1961,"Persons",928712
"SNPTD",2021,2,"DK05",1961,"Persons",524492
"SNPTD",2021,2,"EE00",1961,"Persons",1225077
"SNPTD",2021,2,"EL30",1961,"Persons",2085141
"SNPTD",2021,2,"EL41",1961,"Persons",252910
"SNPTD",2021,2,"EL42",1961,"Persons",222170
"SNPTD",2021,2,"EL43",1961,"Persons",481659
"SNPTD",2021,2,"EL51",1961,"Persons",615230
"SNPTD",2021,2,"EL52",1961,"Persons",1324233
"SNPTD",2021,2,"EL53",1961,"Persons",310893
"SNPTD",2021,2,"EL54",1961,"Persons",351271
"SNPTD",2021,2,"EL61",1961,"Persons",689468
"SNPTD",2021,2,"EL62",1961,"Persons",211441
"SNPTD",2021,2,"EL63",1961,"Persons",663807
"SNPTD",2021,2,"EL64",1961,"Persons",524926
"SNPTD",2021,2,"EL65",1961,"Persons",664915
"SNPTD",2021,2,"ES11",1961,"Persons",2601088
"SNPTD",2021,2,"ES12",1961,"Persons",988778
"SNPTD",2021,2,"ES13",1961,"Persons",433238
"SNPTD",2021,2,"ES21",1961,"Persons",1391253
"SNPTD",2021,2,"ES22",1961,"Persons",404209
"SNPTD",2021,2,"ES23",1961,"Persons",230769
"SNPTD",2021,2,"ES24",1961,"Persons",1107543
"SNPTD",2021,2,"ES30",1961,"Persons",2657110
"SNPTD",2021,2,"ES41",1961,"Persons",2841530
"SNPTD",2021,2,"ES42",1961,"Persons",1964272
"SNPTD",2021,2,"ES43",1961,"Persons",1369907
"SNPTD",2021,2,"ES51",1961,"Persons",3978725
"SNPTD",2021,2,"ES52",1961,"Persons",2506915
"SNPTD",2021,2,"ES53",1961,"Persons",445989
"SNPTD",2021,2,"ES61",1961,"Persons",5880007
"SNPTD",2021,2,"ES62",1961,"Persons",803243
"SNPTD",2021,2,"ES63",1961,"Persons",72983
"SNPTD",2021,2,"ES64",1961,"Persons",78500
"SNPTD",2021,2,"ES70",1961,"Persons",973661
"SNPTD",2021,2,"FI19",1961,"Persons",1242051
"SNPTD",2021,2,"FI1B",1961,"Persons",826491
"SNPTD",2021,2,"FI1C",1961,"Persons",1016261
"SNPTD",2021,2,"FI1D",1961,"Persons",1355205
"SNPTD",2021,2,"FI20",1961,"Persons",21000
"SNPTD",2021,2,"FR10",1961,"Persons",8441651
"SNPTD",2021,2,"FRB0",1961,"Persons",1847731
"SNPTD",2021,2,"FRC1",1961,"Persons",1435815
"SNPTD",2021,2,"FRC2",1961,"Persons",923096
"SNPTD",2021,2,"FRD1",1961,"Persons",1205176
"SNPTD",2021,2,"FRD2",1961,"Persons",1388560
"SNPTD",2021,2,"FRE1",1961,"Persons",3646965
"SNPTD",2021,2,"FRE2",1961,"Persons",1473073
"SNPTD",2021,2,"FRF1",1961,"Persons",1308604
"SNPTD",2021,2,"FRF2",1961,"Persons",1199579
"SNPTD",2021,2,"FRF3",1961,"Persons",2190792
"SNPTD",2021,2,"FRG0",1961,"Persons",2451755
"SNPTD",2021,2,"FRH0",1961,"Persons",2391359
"SNPTD",2021,2,"FRI1",1961,"Persons",2301603
"SNPTD",2021,2,"FRI2",1961,"Persons",734844
