cntr_id,nuts_id,nuts_name,pop_2003,pop_obj1,pop_obj1_ph,pop_obj1_spec_pgm,pop_obj2,pop_obj2_ph,pop_obj2_ph_partly
DE,DEA57,Hochsauerlandkreis,280.045,0,0,0,0,0,0
DE,DEA58,Märkischer Kreis,454.894,0,0,0,0,0,0
DE,DEA59,Olpe,142.08,0,0,0,0,0,0
DE,DEA5A,Siegen-Wittgenstein,294.862,0,0,0,0,0,0
DE,DEA5B,Soest,308.834,0,0,0,0,0,0
DE,DEA5C,Unna,428.452,0,0,0,243.283,0,27.571
DE,DEB11,"Koblenz, Kreisfreie Stadt",107.731,0,0,0,0,0,0
DE,DEB12,Ahrweiler,130.814,0,0,0,0,0,0
DE,DEB13,Altenkirchen (Westerwald),137.324,0,0,0,0,0,0
DE,DEB14,Bad Kreuznach,158.191,0,0,0,0,0,0
DE,DEB15,Birkenfeld,89.687,0,0,0,0,55.939,33.748
DE,DEB16,Cochem-Zell,66.019,0,0,0,0,66.019,0
DE,DEB17,Mayen-Koblenz,213.114,0,0,0,0,0,0
DE,DEB18,Neuwied,185.664,0,0,0,0,0,0
DE,DEB19,Rhein-Hunsrück-Kreis,106.038,0,0,0,0,89.323,16.707
DE,DEB1A,Rhein-Lahn-Kreis,129.563,0,0,0,0,0,0
DE,DEB1B,Westerwaldkreis,203.36,0,0,0,0,0,0
DE,DEB21,"Trier, Kreisfreie Stadt",100.19,0,0,0,0,0,0
DE,DEB22,Bernkastel-Wittlich,114.207,0,0,0,0,97.053,17.154
DE,DEB23,Bitburg-Prüm,95.958,0,0,0,0,95.958,0
DE,DEB24,Daun,64.252,0,0,0,0,64.252,0
DE,DEB25,Trier-Saarburg,139.034,0,0,0,0,139.034,0
DE,DEB31,"Frankenthal (Pfalz), Kreisfreie Stadt",47.624,0,0,0,0,0,0
DE,DEB32,"Kaiserslautern, Kreisfreie Stadt",99.265,0,0,0,98.792,0,0
DE,DEB33,"Landau in der Pfalz, Kreisfreie Stadt",41.442,0,0,0,0,0,0
DE,DEB34,"Ludwigshafen am Rhein,",162.608,0,0,0,0,0,0
DE,DEB35,"Mainz, Kreisfreie Stadt",185.786,0,0,0,0,0,0
DE,DEB36,"Neustadt an der Weinstraße,",53.907,0,0,0,0,0,0
DE,DEB37,"Pirmasens, Kreisfreie Stadt",44.161,0,0,0,43.41,0,0
DE,DEB38,"Speyer, Kreisfreie Stadt",50.193,0,0,0,0,0,0
DE,DEB39,"Worms, Kreisfreie Stadt",81.092,0,0,0,0,0,0
DE,DEB3A,"Zweibrücken, Kreisfreie Stadt",35.678,0,0,0,35.564,0,0
DE,DEB3B,Alzey-Worms,126.416,0,0,0,0,0,0
DE,DEB3C,Bad Dürkheim,134.749,0,0,0,0,0,0
DE,DEB3D,Donnersbergkreis,79.065,0,0,0,26.097,45.905,7.063
DE,DEB3E,Germersheim,124.74,0,0,0,0,0,0
DE,DEB3F,"Kaiserslautern, Landkreis",110.068,0,0,0,93.183,0,0
DE,DEB3G,Kusel,77.876,0,0,0,7.089,70.787,0
DE,DEB3H,Südliche Weinstraße,110.381,0,0,0,0,0,0
DE,DEB3I,"Ludwigshafen, Landkreis",148.14,0,0,0,0,0,0
DE,DEB3J,Mainz-Bingen,198.248,0,0,0,0,0,0
DE,DEB3K,Südwestpfalz,104.931,0,0,0,104.931,0,0
DE,DEC01,Stadtverband Saarbrücken,348.146,0,0,0,242.03,0,89.409
DE,DEC02,Merzig-Wadern,106.325,0,0,0,0,23.229,17.25
DE,DEC03,Neunkirchen,145.906,0,0,0,94.984,18.185,16.563
DE,DEC04,Saarlouis,211.754,0,0,0,102.593,40.493,35.205
DE,DEC05,Saarpfalz-Kreis,155.927,0,0,0,54.791,18.719,22.901
DE,DEC06,St. Wendel,94.943,0,0,0,18.948,67.741,8.036
DE,DED11,"Chemnitz, Kreisfreie Stadt",251.227,251.227,0,0,0,0,0
DE,DED12,"Plauen, Kreisfreie Stadt",70.29,70.29,0,0,0,0,0
DE,DED13,"Zwickau, Kreisfreie Stadt",100.352,100.352,0,0,0,0,0
DE,DED14,Annaberg,85.74,85.74,0,0,0,0,0
DE,DED15,Chemnitzer Land,137.632,137.632,0,0,0,0,0
DE,DED16,Freiberg,149.037,149.037,0,0,0,0,0
DE,DED17,Vogtlandkreis,196.997,196.997,0,0,0,0,0
DE,DED18,Mittlerer Erzgebirgskreis,91.967,91.967,0,0,0,0,0
DE,DED19,Mittweida,134.546,134.546,0,0,0,0,0
DE,DED1A,Stollberg,91.704,91.704,0,0,0,0,0
DE,DED1B,Aue-Schwarzenberg,135.245,135.245,0,0,0,0,0
DE,DED1C,Zwickauer Land,131.456,131.456,0,0,0,0,0
DE,DED21,"Dresden, Kreisfreie Stadt",481.847,481.847,0,0,0,0,0
DE,DED22,"Görlitz, Kreisfreie Stadt",58.891,58.891,0,0,0,0,0
DE,DED23,"Hoyerswerda, Kreisfreie Stadt",45.688,45.688,0,0,0,0,0
DE,DED24,Bautzen,153.118,153.118,0,0,0,0,0
DE,DED25,Meißen,150.851,150.851,0,0,0,0,0
DE,DED26,Niederschlesischer Oberlausitzkreis,100.811,100.811,0,0,0,0,0
DE,DED27,Riesa-Großenhain,118.247,118.247,0,0,0,0,0
DE,DED28,Löbau-Zittau,148.913,148.913,0,0,0,0,0
DE,DED29,Sächsische Schweiz,143.145,143.145,0,0,0,0,0
DE,DED2A,Weißeritzkreis,123.761,123.761,0,0,0,0,0
DE,DED2B,Kamenz,153.183,153.183,0,0,0,0,0
DE,DED31,"Leipzig, Kreisfreie Stadt",496.078,496.078,0,0,0,0,0
DE,DED32,Delitzsch,125.377,125.377,0,0,0,0,0
DE,DED33,Döbeln,74.92,74.92,0,0,0,0,0
DE,DED34,Leipziger Land,150.784,150.784,0,0,0,0,0
DE,DED35,Muldentalkreis,133.853,133.853,0,0,0,0,0
DE,DED36,Torgau-Oschatz,98.846,98.846,0,0,0,0,0
DE,DEE11,"Dessau, Kreisfreie Stadt",78.901,78.901,0,0,0,0,0
DE,DEE12,Anhalt-Zerbst,75.333,75.333,0,0,0,0,0
DE,DEE13,Bernburg,67.839,67.839,0,0,0,0,0
DE,DEE14,Bitterfeld,103.681,103.681,0,0,0,0,0
DE,DEE15,Köthen,68.416,68.416,0,0,0,0,0
DE,DEE16,Wittenberg,126.891,126.891,0,0,0,0,0
DE,DEE21,"Halle (Saale), Kreisfreie Stadt",239.696,239.696,0,0,0,0,0
DE,DEE22,Burgenlandkreis,138.443,138.443,0,0,0,0,0
DE,DEE23,Mansfelder Land,104.098,104.098,0,0,0,0,0
DE,DEE24,Merseburg-Querfurt,131.341,131.341,0,0,0,0,0
DE,DEE25,Saalkreis,81.225,81.225,0,0,0,0,0
DE,DEE26,Sangerhausen,65.672,65.672,0,0,0,0,0
DE,DEE27,Weißenfels,76.119,76.119,0,0,0,0,0
DE,DEE31,"Magdeburg, Kreisfreie Stadt",227.814,227.814,0,0,0,0,0
DE,DEE32,Aschersleben-Staßfurt,99.334,99.334,0,0,0,0,0
DE,DEE33,Bördekreis,77.817,77.817,0,0,0,0,0
DE,DEE34,Halberstadt,77.492,77.492,0,0,0,0,0
DE,DEE35,Jerichower Land,98.298,98.298,0,0,0,0,0
DE,DEE36,Ohrekreis,116.845,116.845,0,0,0,0,0
DE,DEE37,Stendal,136.234,136.234,0,0,0,0,0
DE,DEE38,Quedlinburg,76.25,76.25,0,0,0,0,0
DE,DEE39,Schönebeck,74.776,74.776,0,0,0,0,0
DE,DEE3A,Wernigerode,94.159,94.159,0,0,0,0,0
DE,DEE3B,Altmarkkreis Salzwedel,98.824,98.824,0,0,0,0,0
DE,DEF01,"Flensburg, Kreisfreie Stadt",84.987,0,0,0,36.014,0,0
DE,DEF02,"Kiel, Kreisfreie Stadt",233.115,0,0,0,90.478,0,138.464
DE,DEF03,"Lübeck, Kreisfreie Stadt",212.991,0,0,0,74.74,0,0
DE,DEF04,"Neumünster, Kreisfreie Stadt",79.234,0,0,0,0,0,0
DE,DEF05,Dithmarschen,137.414,0,0,0,137.414,0,0
DE,DEF06,Herzogtum Lauenburg,184.318,0,0,0,0,0,0
DE,DEF07,Nordfriesland,165.981,0,0,0,165.981,0,0
DE,DEF08,Ostholstein,204.784,0,0,0,128.223,0,0
DE,DEF09,Pinneberg,296.241,0,0,0,1.696,0,0
DE,DEF0A,Plön,134.68,0,0,0,21.52,0,0
DE,DEF0B,Rendsburg-Eckernförde,272.86,0,0,0,16.773,149.5,56.02
DE,DEF0C,Schleswig-Flensburg,199.384,0,0,0,199.384,0,0
DE,DEF0D,Segeberg,254.854,0,0,0,0,0,0
DE,DEF0E,Steinburg,136.931,0,0,0,0.046,0,0
DE,DEF0F,Stormarn,221.581,0,0,0,0,0,0
DE,DEG01,"Erfurt, Kreisfreie Stadt",200.772,200.772,0,0,0,0,0
DE,DEG02,"Gera, Kreisfreie Stadt",107.206,107.206,0,0,0,0,0
DE,DEG03,"Jena, Kreisfreie Stadt",101.571,101.571,0,0,0,0,0
DE,DEG04,"Suhl, Kreisfreie Stadt",45.041,45.041,0,0,0,0,0
DE,DEG05,"Weimar, Kreisfreie Stadt",64.228,64.228,0,0,0,0,0
DE,DEG06,Eichsfeld,111.958,111.958,0,0,0,0,0
DE,DEG07,Nordhausen,96.107,96.107,0,0,0,0,0
DE,DEG09,Unstrut-Hainich-Kreis,116.677,116.677,0,0,0,0,0
DE,DEG0A,Kyffhäuserkreis,91.333,91.333,0,0,0,0,0
DE,DEG0B,Schmalkalden-Meiningen,140.322,140.322,0,0,0,0,0
DE,DEG0C,Gotha,145.983,145.983,0,0,0,0,0
DE,DEG0D,Sömmerda,79.118,79.118,0,0,0,0,0
DE,DEG0E,Hildburghausen,72.373,72.373,0,0,0,0,0
DE,DEG0F,Ilm-Kreis,119.87,119.87,0,0,0,0,0
DE,DEG0G,Weimarer Land,89.856,89.856,0,0,0,0,0
DE,DEG0H,Sonneberg,66.112,66.112,0,0,0,0,0
DE,DEG0I,Saalfeld-Rudolstadt,128.738,128.738,0,0,0,0,0
DE,DEG0J,Saale-Holzland-Kreis,92.624,92.624,0,0,0,0,0
DE,DEG0K,Saale-Orla-Kreis,95.976,95.976,0,0,0,0,0
DE,DEG0L,Greiz,120.294,120.294,0,0,0,0,0
DE,DEG0M,Altenburger Land,110.077,110.077,0,0,0,0,0
DE,DEG0N,"Eisenach, Kreisfreie Stadt",44.186,44.186,0,0,0,0,0
DE,DEG0P,Wartburgkreis,141.774,141.774,0,0,0,0,0
EE,EE001,Põhja-Eesti,522.773,522.773,0,0,0,0,0
EE,EE004,Lääne-Eesti,164.145,164.145,0,0,0,0,0
EE,EE006,Kesk-Eesti,142.668,142.668,0,0,0,0,0
EE,EE007,Kirde-Eesti,175.812,175.812,0,0,0,0,0
EE,EE008,Lõuna-Eesti,350.604,350.604,0,0,0,0,0
IE,IE011,Border,441.078,441.078,0,0,0,0,0
IE,IE012,Midland,231.855,231.855,0,0,0,0,0
IE,IE013,West,389.077,389.077,0,0,0,0,0
IE,IE021,Dublin,1135.147,0,1135.147,0,0,0,0
IE,IE022,Mid-East,427.621,0,427.621,0,0,0,0
IE,IE023,Mid-West,342.723,0,342.723,0,0,0,0
IE,IE024,South-East (IE),433.46,0,433.46,0,0,0,0
IE,IE025,South-West (IE),590.071,0,590.071,0,0,0,0
EL,GR111,Evros,148.506,148.506,0,0,0,0,0
EL,GR112,Xanthi,104.028,104.028,0,0,0,0,0
EL,GR113,Rodopi,111.071,111.071,0,0,0,0,0
EL,GR114,Drama,101.563,101.563,0,0,0,0,0
EL,GR115,Kavala,140.776,140.776,0,0,0,0,0
EL,GR121,Imathia,143.742,143.742,0,0,0,0,0
EL,GR122,Thessaloniki,1108.609,1108.609,0,0,0,0,0
EL,GR123,Kilkis,87.02,87.02,0,0,0,0,0
EL,GR124,Pella,145.69,145.69,0,0,0,0,0
EL,GR125,Pieria,127.518,127.518,0,0,0,0,0
EL,GR126,Serres,193.091,193.091,0,0,0,0,0
EL,GR127,Chalkidiki,99.947,99.947,0,0,0,0,0
EL,GR131,Grevena,32.152,32.152,0,0,0,0,0
EL,GR132,Kastoria,53.63,53.63,0,0,0,0,0
EL,GR133,Kozani,154.343,154.343,0,0,0,0,0
EL,GR134,Florina,54.526,54.526,0,0,0,0,0
EL,GR141,Karditsa,118.63,118.63,0,0,0,0,0
EL,GR142,Larisa,282.875,282.875,0,0,0,0,0
EL,GR143,Magnisia,204.696,204.696,0,0,0,0,0
EL,GR144,Trikala,131.598,131.598,0,0,0,0,0
EL,GR211,Arta,72.414,72.414,0,0,0,0,0
EL,GR212,Thesprotia,43.221,43.221,0,0,0,0,0
EL,GR213,Ioannina,166.145,166.145,0,0,0,0,0
EL,GR214,Preveza,57.662,57.662,0,0,0,0,0
EL,GR221,Zakynthos,40.106,40.106,0,0,0,0,0
EL,GR222,Kerkyra,116.413,116.413,0,0,0,0,0
EL,GR223,Kefallinia,38.374,38.374,0,0,0,0,0
EL,GR224,Lefkada,22.532,22.532,0,0,0,0,0
EL,GR231,Aitoloakarnania,220.382,220.382,0,0,0,0,0
EL,GR232,Achaia,326.786,326.786,0,0,0,0,0
EL,GR233,Ileia,181.993,181.993,0,0,0,0,0
EL,GR241,Voiotia,125.68,125.68,0,0,0,0,0
EL,GR242,Evvoia,207.553,207.553,0,0,0,0,0
EL,GR243,Evrytania,19.348,19.348,0,0,0,0,0
EL,GR244,Fthiotida,169.066,169.066,0,0,0,0,0
EL,GR245,Fokida,38.414,38.414,0,0,0,0,0
EL,GR251,Argolida,103.001,103.001,0,0,0,0,0
EL,GR252,Arkadia,90.869,90.869,0,0,0,0,0
EL,GR253,Korinthia,145.985,145.985,0,0,0,0,0
EL,GR254,Lakonia,93.692,93.692,0,0,0,0,0
EL,GR255,Messinia,166.708,166.708,0,0,0,0,0
EL,GR300,Attiki,3928.012,3928.012,0,0,0,0,0
EL,GR411,Lesvos,107.861,107.861,0,0,0,0,0
EL,GR412,Samos,43.239,43.239,0,0,0,0,0
EL,GR413,Chios,52.521,52.521,0,0,0,0,0
EL,GR421,Dodekanisos,191.427,191.427,0,0,0,0,0
EL,GR422,Kyklades,110.709,110.709,0,0,0,0,0
EL,GR431,Irakleio,294.247,294.247,0,0,0,0,0
EL,GR432,Lasithi,75.512,75.512,0,0,0,0,0
EL,GR433,Rethymni,79.546,79.546,0,0,0,0,0
EL,GR434,Chania,150.106,150.106,0,0,0,0,0
ES,ES111,A Coruña,1100.816,1100.816,0,0,0,0,0
ES,ES112,Lugo,354.193,354.193,0,0,0,0,0
ES,ES113,Ourense,336.084,336.084,0,0,0,0,0
ES,ES114,Pontevedra,911.955,911.955,0,0,0,0,0
ES,ES120,Asturias,1060.123,1060.123,0,0,0,0,0
ES,ES130,Cantabria,542.364,0,542.364,0,0,0,0
ES,ES211,Álava,290.585,0,0,0,225.829,0,64.468
ES,ES212,Guipúzcoa,677.351,0,0,0,623.012,0,54.339
ES,ES213,Vizcaya,1123.509,0,0,0,1057.415,0,66.094
ES,ES220,Navarra,568.824,0,0,0,300.11,58.397,178.042
ES,ES230,La Rioja,285.23,0,0,0,148.885,0,120.31
ES,ES241,Huesca,209.576,0,0,0,209.576,0,0
ES,ES242,Teruel,137.476,0,0,0,137.476,0,0
ES,ES243,Zaragoza,875.457,0,0,0,668.326,0,206.943
ES,ES300,Madrid,5639.477,0,0,0,1388.538,201.306,3595.796
ES,ES411,Ávila,163.632,163.632,0,0,0,0,0
ES,ES412,Burgos,351.249,351.249,0,0,0,0,0
ES,ES413,León,486.48,486.48,0,0,0,0,0
ES,ES414,Palencia,172.913,172.913,0,0,0,0,0
ES,ES415,Salamanca,345.51,345.51,0,0,0,0,0
ES,ES416,Segovia,149.772,149.772,0,0,0,0,0
ES,ES417,Soria,91.179,91.179,0,0,0,0,0
ES,ES418,Valladolid,502.036,502.036,0,0,0,0,0
ES,ES419,Zamora,197.637,197.637,0,0,0,0,0
ES,ES421,Albacete,370.959,370.959,0,0,0,0,0
ES,ES422,Ciudad Real,484.843,484.843,0,0,0,0,0
ES,ES423,Cuenca,202.39,202.39,0,0,0,0,0
ES,ES424,Guadalajara,186.49,186.49,0,0,0,0,0
ES,ES425,Toledo,562.047,562.047,0,0,0,0,0
ES,ES431,Badajoz,657.178,657.178,0,0,0,0,0
ES,ES432,Cáceres,406.583,406.583,0,0,0,0,0
ES,ES511,Barcelona,4947.057,0,0,0,3078.99,0,1868.067
ES,ES512,Girona,598.973,0,0,0,408.165,0,0
ES,ES513,Lleida,373.719,0,0,0,164.559,0,0
ES,ES514,Tarragona,645.41,0,0,0,644.262,0,0
ES,ES521,Alicante / Alacant,1553.327,1553.327,0,0,0,0,0
ES,ES522,Castellón / Castelló,505.634,505.634,0,0,0,0,0
ES,ES523,Valencia / València,2282.886,2282.886,0,0,0,0,0
ES,ES530,Illes Balears,919.051,0,0,0,339.98,0,105.317
ES,ES611,Almería,556.301,556.301,0,0,0,0,0
ES,ES612,Cádiz,1135.529,1135.529,0,0,0,0,0
ES,ES613,Córdoba,767.681,767.681,0,0,0,0,0
ES,ES614,Granada,839.163,839.163,0,0,0,0,0
ES,ES615,Huelva,468.855,468.855,0,0,0,0,0
ES,ES616,Jaén,647.35,647.35,0,0,0,0,0
ES,ES617,Málaga,1336.856,1336.856,0,0,0,0,0
ES,ES618,Sevilla,1751.068,1751.068,0,0,0,0,0
ES,ES620,Murcia,1249.487,1249.487,0,0,0,0,0
ES,ES630,Ceuta,71.42,71.42,0,0,0,0,0
ES,ES640,Melilla,66.802,66.802,0,0,0,0,0
ES,ES701,Las Palmas,957.135,957.135,0,0,0,0,0
ES,ES702,Santa Cruz de Tenerife,886.99,886.99,0,0,0,0,0
FR,FR101,Paris,2161.201,0,0,0,0,0,0
FR,FR102,Seine-et-Marne,1246.801,0,0,0,0,0,0
FR,FR103,Yvelines,1382.801,0,0,0,0,0,0
FR,FR104,Essonne,1165.501,0,0,0,0,0,0
FR,FR105,Hauts-de-Seine,1484.701,0,0,0,67.324,0,0
FR,FR106,Seine-Saint-Denis,1409.201,0,0,0,320.719,0,0
FR,FR107,Val-de-Marne,1252.201,0,0,0,0,0,0
FR,FR108,Val-d'Oise,1132.301,0,0,0,92.944,0,0
FR,FR211,Ardennes,287.3,0,0,0,247.032,30.283,0
FR,FR212,Aube,292.7,0,0,0,197.073,60.401,0
FR,FR213,Marne,561.9,0,0,0,52.692,18.67,0
FR,FR214,Haute-Marne,189.3,0,0,0,145.103,44.197,0
FR,FR221,Aisne,536.2,0,0,0,408.458,60.11,0
FR,FR222,Oise,779.1,0,0,0,39.16,0,0
FR,FR223,Somme,558.9,0,0,0,330.873,129.511,91.943
FR,FR231,Eure,555.9,0,0,0,161.277,123.58,0
FR,FR232,Seine-Maritime,1246.101,0,0,0,773.4,258.875,6.705
FR,FR241,Cher,313.1,0,0,0,269.692,21.542,0
FR,FR242,Eure-et-Loir,413.8,0,0,0,22.153,40.432,0
FR,FR243,Indre,231.4,0,0,0,203.209,28.191,0
FR,FR244,Indre-et-Loire,566,0,0,0,92.57,14.072,0
FR,FR245,Loir-et-Cher,319.9,0,0,0,43.754,15.72,0
FR,FR246,Loiret,632.1,0,0,0,0,0,0
FR,FR251,Calvados,662.3,0,0,0,301.223,150.407,89.723
FR,FR252,Manche,486.1,0,0,0,272.403,208.244,0
FR,FR253,Orne,292.6,0,0,0,201.562,27.435,0
FR,FR261,Côte-d'Or,511.6,0,0,0,71.159,42.371,0
FR,FR262,Nièvre,221.7,0,0,0,210.741,6.943,4.016
FR,FR263,Saône-et-Loire,545.6,0,0,0,360.938,83.877,40.823
FR,FR264,Yonne,336.6,0,0,0,72.099,33.663,0
FR,FR301,Nord,2574.401,0,855.988,0,831.086,350.153,319.606
FR,FR302,Pas-de-Calais,1448.201,0,0,0,1007.496,108.56,0
FR,FR411,Meurthe-et-Moselle,720.9,0,0,0,193.319,27.36,0
FR,FR412,Meuse,192.5,0,0,0,166.964,25.536,0
FR,FR413,Moselle,1031.001,0,0,0,538.732,227.648,0
FR,FR414,Vosges,382.1,0,0,0,277.008,105.092,0
FR,FR421,Bas-Rhin,1059.901,0,0,0,105.15,42.097,0
FR,FR422,Haut-Rhin,728.1,0,0,0,172.516,98.777,69.38
FR,FR431,Doubs,505.5,0,0,0,182.55,112.683,0
FR,FR432,Jura,253,0,0,0,94.776,58.005,0
FR,FR433,Haute-Saône,232.6,0,0,0,152.099,80.365,0
FR,FR434,Territoire de Belfort,139.2,0,0,0,121.938,13.623,0
FR,FR511,Loire-Atlantique,1182.301,0,0,0,309.07,130.818,345.427
FR,FR512,Maine-et-Loire,748.6,0,0,0,327.196,155.748,146.625
FR,FR513,Mayenne,292.1,0,0,0,119.985,65.26,0
FR,FR514,Sarthe,539.5,0,0,0,281.832,108.288,122.303
FR,FR515,Vendée,570.9,0,0,0,128.537,81.79,0
FR,FR521,Côtes-d'Armor,557.3,0,0,0,347.263,193.955,16.082
FR,FR522,Finistère,868.6,0,0,0,477.483,245.446,26.624
FR,FR523,Ille-et-Vilaine,901.2,0,0,0,80.678,85.308,0
FR,FR524,Morbihan,671.6,0,0,0,317.941,133.868,0
FR,FR531,Charente,343,0,0,0,226.559,102.004,0
FR,FR532,Charente-Maritime,582.7,0,0,0,356.347,84.004,0
FR,FR533,Deux-Sèvres,350.2,0,0,0,116.025,130.922,0
FR,FR534,Vienne,405.5,0,0,0,126.43,49.75,0
FR,FR611,Dordogne,397.5,0,0,0,236.727,85.197,0
FR,FR612,Gironde,1353.801,0,0,0,415.105,111.778,279.126
FR,FR613,Landes,345.5,0,0,0,151.533,59.486,0
FR,FR614,Lot-et-Garonne,314.3,0,0,0,224.307,19.071,23.286
FR,FR615,Pyrénées-Atlantiques,623.7,0,0,0,399.047,104.599,102.562
FR,FR621,Ariège,141.1,0,0,0,114.765,16.284,10.038
FR,FR622,Aveyron,270.1,0,0,0,223.422,13.011,33.667
FR,FR623,Haute-Garonne,1120.701,0,0,0,136.168,47.202,5.397
FR,FR624,Gers,176.7,0,0,0,143.299,14.436,18.965
FR,FR625,Lot,165.9,0,0,0,136.972,5.367,22.037
FR,FR626,Hautes-Pyrénées,226.4,0,0,0,182.096,11.959,32.345
FR,FR627,Tarn,354.3,0,0,0,265.82,32.945,37.581
FR,FR628,Tarn-et-Garonne,216.8,0,0,0,111.121,13.488,16.576
FR,FR631,Corrèze,233.8,0,0,0,155.822,30.962,0
FR,FR632,Creuse,122.9,0,0,0,122.9,0,0
FR,FR633,Haute-Vienne,355.4,0,0,0,152.144,74.114,0
FR,FR711,Ain,543.5,0,0,0,29.342,80.192,0
FR,FR712,Ardèche,296.8,0,0,0,188.081,102.769,0
FR,FR713,Drôme,455.5,0,0,0,179.81,119.847,49.573
FR,FR714,Isère,1138.501,0,0,0,61.602,33.81,0
FR,FR715,Loire,730.6,0,0,0,510.468,164.122,43.609
FR,FR716,Rhône,1638.301,0,0,0,180.038,45.142,0
FR,FR717,Savoie,389.8,0,0,0,75.591,23.431,0
FR,FR718,Haute-Savoie,671.3,0,0,0,12.596,5.515,0
FR,FR721,Allier,344.5,0,0,0,245.447,34.409,45.359
FR,FR722,Cantal,149.1,0,0,0,128.632,9.401,11.066
FR,FR723,Haute-Loire,215.8,0,0,0,153.607,41.974,19.718
FR,FR724,Puy-de-Dôme,615.2,0,0,0,350.768,115.296,106.587
FR,FR811,Aude,326.7,0,0,0,125.024,21.758,3.668
FR,FR812,Gard,659.6,0,0,0,330.758,154.413,95.387
FR,FR813,Hérault,962.9,0,0,0,262.491,108.873,22.66
FR,FR814,Lozère,75.2,0,0,0,69.518,0,5.529
FR,FR815,Pyrénées-Orientales,417,0,0,0,100.987,40.117,0
FR,FR821,Alpes-de-Haute-Provence,143.5,0,0,0,119.197,6.835,7.362
FR,FR822,Hautes-Alpes,126.2,0,0,0,93.251,0,24.916
FR,FR823,Alpes-Maritimes,1047.701,0,0,0,26.52,8.552,0
FR,FR824,Bouches-du-Rhône,1874.701,0,0,0,497.391,96.679,722.834
FR,FR825,Var,944.3,0,0,0,173.718,37.951,120.268
FR,FR826,Vaucluse,515.7,0,0,0,47.971,5.88,0
FR,FR831,Corse-du-Sud,123.6,0,123.6,0,0,0,0
FR,FR832,Haute-Corse,147.2,0,147.2,0,0,0,0
FR,FR910,Guadeloupe,440.9,440.9,0,0,0,0,0
FR,FR920,Martinique,391.7,391.7,0,0,0,0,0
FR,FR930,Guyane,181.4,181.4,0,0,0,0,0
FR,FR940,Réunion,757.8,757.8,0,0,0,0,0
IT,ITC11,Torino,2182.095,0,0,0,949.553,443.783,780.371
IT,ITC12,Vercelli,176.78,0,0,0,45.904,7.472,0
IT,ITC13,Biella,188.192,0,0,0,9.791,22.1,0
IT,ITC14,Verbano-Cusio-Ossola,160.167,0,0,0,70.431,89.736,0
IT,ITC15,Novara,348.321,0,0,0,0,0,0
IT,ITC16,Cuneo,563.896,0,0,0,81.527,116.579,0
IT,ITC17,Asti,210.668,0,0,0,65.23,32.929,0
IT,ITC18,Alessandria,420.661,0,0,0,100.549,115.224,0
IT,ITC20,Valle d'Aosta/Vallée d'Aoste,121.475,0,0,0,41.213,18.625,37.867
IT,ITC31,Imperia,206.998,0,0,0,100.396,13.396,0
IT,ITC32,Savona,278.212,0,0,0,69.674,42.618,68.645
IT,ITC33,Genova,872.67,0,0,0,234.333,65.623,534.875
IT,ITC34,La Spezia,216.958,0,0,0,72.022,49.385,92.817
IT,ITC41,Varese,824.286,0,0,0,166.797,67.59,27.831
IT,ITC42,Como,547.601,0,0,0,43.227,1.152,0
IT,ITC43,Lecco,317.004,0,0,0,0,14.081,0
IT,ITC44,Sondrio,177.981,0,0,0,27.286,0,0
IT,ITC45,Milano,3748.6,0,0,0,168.016,47.999,87.034
IT,ITC46,Bergamo,995.367,0,0,0,34.263,51.93,0
IT,ITC47,Brescia,1138.01,0,0,0,44.582,123.216,0
IT,ITC48,Pavia,500.997,0,0,0,59.618,0.898,0
IT,ITC49,Lodi,203.502,0,0,0,0,0,0
IT,ITC4A,Cremona,340.767,0,0,0,0,0,0
IT,ITC4B,Mantova,383.615,0,0,0,111.507,0,0
IT,ITD10,Bolzano-Bozen,469.487,0,0,0,86.479,48.445,94.1
IT,ITD20,Trento,486.993,0,0,0,45.426,58.707,2.028
IT,ITD31,Verona,844.111,0,0,0,78.296,43.284,22.39
IT,ITD32,Vicenza,813.173,0,0,0,68.145,187.535,3.105
IT,ITD33,Belluno,210.998,0,0,0,155.543,0,0
IT,ITD34,Treviso,816.289,0,0,0,5.8,203.464,0
IT,ITD35,Venezia,817.944,0,0,0,133.209,136.635,297.464
IT,ITD36,Padova,864.426,0,0,0,111.121,86.226,6.913
IT,ITD37,Rovigo,243.219,0,0,0,199.098,0,43.707
IT,ITD41,Pordenone,292.312,0,0,0,33.387,2.967,0
IT,ITD42,Udine,523.639,0,0,0,104.335,80.186,26.239
IT,ITD43,Gorizia,138.935,0,0,0,67.15,10.848,33.347
IT,ITD44,Trieste,240.002,0,0,0,72.782,0,162.798
IT,ITD51,Piacenza,269.11,0,0,0,23.143,0,0
IT,ITD52,Parma,398.26,0,0,0,41.915,1.931,0
IT,ITD53,Reggio nell'Emilia,467.275,0,0,0,26.488,26.334,184.77
IT,ITD54,Modena,647.52,0,0,0,39.774,17.681,72.148
IT,ITD55,Bologna,930.811,0,0,0,32.323,3.491,0
IT,ITD56,Ferrara,345.693,0,0,0,139.677,0,111.472
IT,ITD57,Ravenna,353.294,0,0,0,41.766,0,0
IT,ITD58,Forlì-Cesena,364.525,0,0,0,40.999,4.413,0
IT,ITD59,Rimini,278.864,0,0,0,6.032,0,0
IT,ITE11,Massa-Carrara,198.105,0,0,0,170.809,0,26.445
